Seconds	Ch1	Ch2
5469	762.440000	673.140000
5469	762.590000	672.990000
5469	762.490000	673.070000
5470	762.560000	673.120000
5470	762.660000	673.030000
5470	762.620000	673.090000
5470	762.450000	672.990000
5470	762.580000	673.060000
5470	762.620000	673.050000
5470	762.540000	673.020000
5470	762.530000	673.020000
5470	762.560000	673.010000
5471	762.560000	673.040000
5471	762.500000	673.000000
5471	762.650000	673.040000
5471	762.520000	673.030000
5471	762.490000	673.050000
5471	762.480000	673.060000
5471	762.600000	673.070000
5471	762.640000	673.030000
5471	762.540000	673.000000
5472	762.570000	673.030000
5472	762.440000	673.000000
5472	762.480000	673.030000
5472	762.450000	673.050000
5472	762.530000	673.060000
5472	762.520000	673.060000
5472	762.610000	673.080000
5472	762.640000	673.070000
5472	762.480000	673.050000
5472	762.510000	673.070000
5473	762.460000	673.080000
5473	762.580000	673.080000
5473	762.510000	672.970000
5473	762.520000	672.990000
5473	762.550000	673.110000
5473	762.560000	673.070000
5473	762.700000	673.120000
5473	762.490000	673.070000
5473	762.500000	673.040000
5474	762.420000	673.020000
5474	762.510000	673.060000
5474	762.530000	673.100000
5474	762.560000	673.010000
5474	762.490000	673.090000
5474	762.460000	673.050000
5474	762.560000	673.000000
5474	762.590000	672.970000
5474	762.550000	673.040000
5475	762.580000	673.000000
5475	762.560000	672.970000
5475	762.510000	673.020000
5475	762.450000	673.040000
5475	762.590000	673.100000
5475	762.570000	672.990000
5475	762.450000	673.060000
5475	762.660000	673.040000
5475	762.530000	672.980000
5476	762.590000	673.080000
5476	762.540000	673.060000
5476	762.500000	673.060000
5476	762.450000	673.000000
5476	762.500000	673.120000
5476	762.540000	673.080000
5476	762.610000	673.000000
5476	762.440000	673.070000
5476	762.520000	673.120000
5476	762.660000	673.020000
5477	762.550000	673.060000
5477	762.580000	673.060000
5477	762.470000	673.020000
5477	762.430000	673.070000
5477	762.590000	673.060000
5477	762.510000	673.070000
5477	762.610000	673.000000
5477	762.520000	673.080000
5477	762.480000	673.080000
5478	762.620000	672.990000
5478	762.640000	673.070000
5478	762.470000	673.070000
5478	762.550000	673.040000
5478	762.460000	673.020000
5478	762.630000	673.050000
5478	762.530000	673.070000
5478	762.560000	673.050000
5478	762.510000	673.110000
5479	762.460000	673.020000
5479	762.510000	673.040000
5479	762.500000	673.010000
5479	762.340000	672.940000
5479	762.480000	673.050000
5479	762.590000	672.980000
5479	762.500000	673.010000
5479	762.450000	673.070000
5479	762.510000	673.140000
5480	762.490000	673.120000
5480	762.540000	673.070000
5480	762.550000	673.010000
5480	762.560000	673.000000
5480	762.540000	673.040000
5480	762.540000	673.030000
5480	762.520000	673.010000
5480	762.550000	673.010000
5480	762.560000	673.000000
5480	762.500000	673.030000
5481	762.430000	673.040000
5481	762.610000	673.030000
5481	762.580000	673.050000
5481	762.540000	673.030000
5481	762.450000	673.070000
5481	762.520000	673.060000
5481	762.610000	673.030000
5481	762.490000	673.120000
5481	762.610000	673.090000
5482	762.530000	673.080000
5482	762.600000	672.980000
5482	762.600000	673.080000
5482	762.510000	673.010000
5482	762.510000	673.020000
5482	762.450000	673.030000
5482	762.580000	673.090000
5482	762.540000	673.050000
5482	762.460000	672.960000
5483	762.570000	673.040000
5483	762.480000	673.110000
5483	762.520000	673.090000
5483	762.450000	673.060000
5483	762.460000	673.050000
5483	762.380000	673.070000
5483	762.460000	673.020000
5483	762.530000	673.140000
5484	762.510000	673.010000
5484	762.580000	673.070000
5484	762.540000	673.040000
5484	762.440000	673.040000
5484	762.600000	673.080000
5484	762.520000	673.100000
5484	762.500000	673.090000
5484	762.420000	673.050000
5484	762.520000	672.990000
5484	762.400000	672.970000
5485	762.460000	673.050000
5485	762.500000	673.020000
5485	762.560000	673.010000
5485	762.450000	673.080000
5485	762.530000	673.010000
5485	762.410000	673.060000
5485	762.550000	673.040000
5485	762.530000	673.030000
5485	762.480000	673.090000
5486	762.620000	673.020000
5486	762.500000	673.070000
5486	762.590000	673.040000
5486	762.460000	673.010000
5486	762.580000	672.930000
5486	762.420000	673.070000
5486	762.490000	673.050000
5486	762.590000	673.040000
5486	762.520000	673.070000
5487	762.510000	673.020000
5487	762.590000	673.040000
5487	762.570000	672.980000
5487	762.550000	673.000000
5487	762.500000	673.050000
5487	762.510000	673.020000
5487	762.540000	673.090000
5487	762.360000	673.040000
5487	762.580000	673.040000
5488	762.540000	673.000000
5488	762.510000	673.010000
5488	762.530000	673.000000
5488	762.500000	673.030000
5488	762.470000	673.040000
5488	762.530000	673.090000
5488	762.530000	673.110000
5488	762.540000	673.010000
5488	762.570000	672.930000
5488	762.530000	673.030000
5489	762.480000	672.990000
5489	762.450000	673.010000
5489	762.490000	673.070000
5489	762.370000	673.070000
5489	762.550000	672.980000
5489	762.530000	673.020000
5489	762.450000	673.050000
5489	762.550000	673.050000
5489	762.480000	673.100000
5490	762.550000	673.040000
5490	762.520000	672.990000
5490	762.550000	673.020000
5490	762.420000	673.030000
5490	762.440000	673.080000
5490	762.460000	673.050000
5490	762.520000	672.980000
5490	762.520000	673.030000
5490	762.500000	673.030000
5491	762.460000	673.070000
5491	762.590000	673.010000
5491	762.580000	673.010000
5491	762.650000	672.950000
5491	762.500000	673.080000
5491	762.530000	673.030000
5491	762.580000	673.060000
5491	762.520000	673.010000
5491	762.370000	673.080000
5492	762.420000	673.040000
5492	762.430000	672.980000
5492	762.670000	673.020000
5492	762.520000	673.070000
5492	762.540000	672.980000
5492	762.540000	673.120000
5492	762.520000	673.090000
5492	762.450000	673.050000
5492	762.480000	672.990000
5492	762.470000	673.070000
5493	762.510000	673.050000
5493	762.610000	673.050000
5493	762.520000	673.050000
5493	762.500000	673.030000
5493	762.580000	673.000000
5493	762.500000	672.940000
5493	762.570000	673.090000
5493	762.470000	673.060000
5493	762.560000	673.040000
5494	762.520000	672.980000
5494	762.480000	673.010000
5494	762.600000	673.050000
5494	762.550000	672.980000
5494	762.380000	673.080000
5494	762.470000	673.030000
5494	762.470000	673.050000
5494	762.460000	673.080000
5494	762.620000	672.990000
5495	762.520000	673.010000
5495	762.590000	673.060000
5495	762.480000	673.080000
5495	762.650000	672.930000
5495	762.550000	672.990000
5495	762.520000	673.060000
5495	762.520000	673.150000
5495	762.500000	673.080000
5495	762.570000	673.060000
5496	762.470000	673.020000
5496	762.310000	672.950000
5496	762.550000	673.040000
5496	762.700000	673.100000
5496	762.510000	673.060000
5496	762.480000	673.020000
5496	762.490000	673.080000
5496	762.520000	673.010000
5496	762.530000	673.060000
5496	762.540000	673.000000
5497	762.490000	673.000000
5497	762.560000	673.110000
5497	762.490000	673.010000
5497	762.460000	673.010000
5497	762.500000	673.050000
5497	762.420000	672.980000
5497	762.600000	672.990000
5497	762.560000	673.010000
5497	762.500000	672.950000
5498	762.450000	672.990000
5498	762.560000	673.090000
5498	762.440000	673.000000
5498	762.540000	673.030000
5498	762.470000	672.990000
5498	762.530000	673.050000
5498	762.560000	672.980000
5498	762.510000	673.090000
5498	762.650000	673.100000
