211102_screening_A03 Fc=4-3 - 1_X	211102_screening_A03 Fc=4-3 - 1_Y	211102_screening_A03 Fc=4-3 - 2_X	211102_screening_A03 Fc=4-3 - 2_Y	211102_screening_A03 Fc=4-3 - 3_X	211102_screening_A03 Fc=4-3 - 3_Y	211102_screening_A03 Fc=4-3 - 4_X	211102_screening_A03 Fc=4-3 - 4_Y	211102_screening_A03 Fc=4-3 - 5_X	211102_screening_A03 Fc=4-3 - 5_Y	211102_screening_A03 Fc=4-3 - 6_X	211102_screening_A03 Fc=4-3 - 6_Y	211102_screening_A03 Fc=4-3 - 7_X	211102_screening_A03 Fc=4-3 - 7_Y	211102_screening_A03 Fc=4-3 - 8_X	211102_screening_A03 Fc=4-3 - 8_Y	211102_screening_A03 Fc=4-3 - 9_X	211102_screening_A03 Fc=4-3 - 9_Y	211102_screening_A0 Fc=4-3 - 10_X	211102_screening_A0 Fc=4-3 - 10_Y	211102_screening_A0 Fc=4-3 - 11_X	211102_screening_A0 Fc=4-3 - 11_Y	211102_screening_A0 Fc=4-3 - 12_X	211102_screening_A0 Fc=4-3 - 12_Y	211102_screening_A0 Fc=4-3 - 13_X	211102_screening_A0 Fc=4-3 - 13_Y	211102_screening_A0 Fc=4-3 - 14_X	211102_screening_A0 Fc=4-3 - 14_Y	211102_screening_A0 Fc=4-3 - 15_X	211102_screening_A0 Fc=4-3 - 15_Y	211102_screening_A0 Fc=4-3 - 16_X	211102_screening_A0 Fc=4-3 - 16_Y	211102_screening_A0 Fc=4-3 - 17_X	211102_screening_A0 Fc=4-3 - 17_Y	211102_screening_A0 Fc=4-3 - 18_X	211102_screening_A0 Fc=4-3 - 18_Y	211102_screening_A0 Fc=4-3 - 19_X	211102_screening_A0 Fc=4-3 - 19_Y	211102_screening_A0 Fc=4-3 - 20_X	211102_screening_A0 Fc=4-3 - 20_Y	211102_screening_A0 Fc=4-3 - 21_X	211102_screening_A0 Fc=4-3 - 21_Y	211102_screening_A0 Fc=4-3 - 22_X	211102_screening_A0 Fc=4-3 - 22_Y	211102_screening_A0 Fc=4-3 - 23_X	211102_screening_A0 Fc=4-3 - 23_Y	211102_screening_A0 Fc=4-3 - 24_X	211102_screening_A0 Fc=4-3 - 24_Y	211102_screening_A0 Fc=4-3 - 25_X	211102_screening_A0 Fc=4-3 - 25_Y	211102_screening_A0 Fc=4-3 - 26_X	211102_screening_A0 Fc=4-3 - 26_Y	211102_screening_A0 Fc=4-3 - 27_X	211102_screening_A0 Fc=4-3 - 27_Y	211102_screening_A0 Fc=4-3 - 28_X	211102_screening_A0 Fc=4-3 - 28_Y	211102_screening_A0 Fc=4-3 - 29_X	211102_screening_A0 Fc=4-3 - 29_Y	211102_screening_A0 Fc=4-3 - 30_X	211102_screening_A0 Fc=4-3 - 30_Y	211102_screening_A0 Fc=4-3 - 31_X	211102_screening_A0 Fc=4-3 - 31_Y	211102_screening_A0 Fc=4-3 - 32_X	211102_screening_A0 Fc=4-3 - 32_Y	211102_screening_A0 Fc=4-3 - 33_X	211102_screening_A0 Fc=4-3 - 33_Y	211102_screening_A0 Fc=4-3 - 34_X	211102_screening_A0 Fc=4-3 - 34_Y	211102_screening_A0 Fc=4-3 - 35_X	211102_screening_A0 Fc=4-3 - 35_Y	211102_screening_A0 Fc=4-3 - 36_X	211102_screening_A0 Fc=4-3 - 36_Y	211102_screening_A0 Fc=4-3 - 37_X	211102_screening_A0 Fc=4-3 - 37_Y	211102_screening_A0 Fc=4-3 - 38_X	211102_screening_A0 Fc=4-3 - 38_Y	211102_screening_A0 Fc=4-3 - 39_X	211102_screening_A0 Fc=4-3 - 39_Y	211102_screening_A0 Fc=4-3 - 40_X	211102_screening_A0 Fc=4-3 - 40_Y	211102_screening_A0 Fc=4-3 - 41_X	211102_screening_A0 Fc=4-3 - 41_Y	211102_screening_A0 Fc=4-3 - 42_X	211102_screening_A0 Fc=4-3 - 42_Y	211102_screening_A0 Fc=4-3 - 43_X	211102_screening_A0 Fc=4-3 - 43_Y	211102_screening_A0 Fc=4-3 - 44_X	211102_screening_A0 Fc=4-3 - 44_Y	211102_screening_A0 Fc=4-3 - 45_X	211102_screening_A0 Fc=4-3 - 45_Y	211102_screening_A0 Fc=4-3 - 46_X	211102_screening_A0 Fc=4-3 - 46_Y	211102_screening_A0 Fc=4-3 - 47_X	211102_screening_A0 Fc=4-3 - 47_Y	211102_screening_A0 Fc=4-3 - 48_X	211102_screening_A0 Fc=4-3 - 48_Y	211102_screening_A0 Fc=4-3 - 49_X	211102_screening_A0 Fc=4-3 - 49_Y	211102_screening_A0 Fc=4-3 - 50_X	211102_screening_A0 Fc=4-3 - 50_Y
510.8	8717.55	510.8	8707.22	510.8	8697.82	510.8	8698.46	510.8	8696.13	510.8	8693.02	510.8	8682.15	510.8	8682.96	510.8	8691.3	510.8	8683.74	510.8	8687.47	510.8	8685.95	510.8	8678.51	510.8	8675.5	510.8	8676.12	510.8	8678.28	510.8	8673.22	510.8	8674.64	510.8	8687.19	510.8	8683.39	510.8	8679.53	510.8	8686.33	510.8	8684.13	510.8	8687.6	510.8	8685.22	510.8	8688.81	510.8	8690.8	510.8	8696.54	510.8	8702.24	510.8	8699.99	510.8	8701.35	510.8	8702.77	510.8	8704.41	510.8	8707.9	510.8	8707.59	510.8	8715.08	510.8	8713.49	510.8	8713.15	510.8	8724.64	510.8	8717	510.8	8724.42	510.8	8724.83	510.8	8726.74	510.8	8727.36	510.8	8731.21	510.8	8733.79	510.8	8731.57	510.8	8735.83	510.8	8734.21	510.8	8742.17
511.8	8718.15	511.8	8706.45	511.8	8698.27	511.8	8693.61	511.8	8689.49	511.8	8692.21	511.8	8682.9	511.8	8681.33	511.8	8690.27	511.8	8694.05	511.8	8684.1	511.8	8681.47	511.8	8675.83	511.8	8679.1	511.8	8673.63	511.8	8678.33	511.8	8677.47	511.8	8674.04	511.8	8684.76	511.8	8676.71	511.8	8679.55	511.8	8685.89	511.8	8685.83	511.8	8687.02	511.8	8689.58	511.8	8688.41	511.8	8690.46	511.8	8695.68	511.8	8700.81	511.8	8701.15	511.8	8704.22	511.8	8703.01	511.8	8704.22	511.8	8709.52	511.8	8705.97	511.8	8713.49	511.8	8714.31	511.8	8716.21	511.8	8721.77	511.8	8718.33	511.8	8721.36	511.8	8723.68	511.8	8722.41	511.8	8725.41	511.8	8726.81	511.8	8733.34	511.8	8734.62	511.8	8735.77	511.8	8735.56	511.8	8736.28
512.8	8714.61	512.8	8707.71	512.8	8702.89	512.8	8697.33	512.8	8691.6	512.8	8693.17	512.8	8684.09	512.8	8681.1	512.8	8692.88	512.8	8687.34	512.8	8686.66	512.8	8684.11	512.8	8679.75	512.8	8676.86	512.8	8670.72	512.8	8673.8	512.8	8677.94	512.8	8672.14	512.8	8688.16	512.8	8681.23	512.8	8677.86	512.8	8687.42	512.8	8684.83	512.8	8686.04	512.8	8689.1	512.8	8690.25	512.8	8693.72	512.8	8694.16	512.8	8702.17	512.8	8699.03	512.8	8702.5	512.8	8709.15	512.8	8706.64	512.8	8712.31	512.8	8709.56	512.8	8715.28	512.8	8714.71	512.8	8711.71	512.8	8719.99	512.8	8720.2	512.8	8723.66	512.8	8726.02	512.8	8721.65	512.8	8726.75	512.8	8733.45	512.8	8732.07	512.8	8734.74	512.8	8734.6	512.8	8740.3	512.8	8738.52
513.8	8713.12	513.8	8707.27	513.8	8701.95	513.8	8697.69	513.8	8692.5	513.8	8692.74	513.8	8685.25	513.8	8682.76	513.8	8689.16	513.8	8687.59	513.8	8687.76	513.8	8684.05	513.8	8681.18	513.8	8676.05	513.8	8674.74	513.8	8674.64	513.8	8677.55	513.8	8673.11	513.8	8684.39	513.8	8681.52	513.8	8681.5	513.8	8687.9	513.8	8687.88	513.8	8683.45	513.8	8692.15	513.8	8689.03	513.8	8692.56	513.8	8695.53	513.8	8702.45	513.8	8702.58	513.8	8702.56	513.8	8704.79	513.8	8707.28	513.8	8709.78	513.8	8706.34	513.8	8715.25	513.8	8713.19	513.8	8717.57	513.8	8719	513.8	8720.42	513.8	8721.03	513.8	8725.78	513.8	8723.41	513.8	8728.13	513.8	8729.51	513.8	8732.78	513.8	8732.54	513.8	8735.39	513.8	8735.15	513.8	8738.7
514.8	8716.3	514.8	8706.78	514.8	8699.36	514.8	8695.62	514.8	8692.27	514.8	8689.1	514.8	8683.32	514.8	8680.48	514.8	8693.63	514.8	8687.84	514.8	8683.89	514.8	8685.41	514.8	8679.62	514.8	8680.67	514.8	8675.03	514.8	8673.81	514.8	8673.12	514.8	8672.89	514.8	8684.82	514.8	8681.15	514.8	8684.94	514.8	8683.64	514.8	8685.97	514.8	8685.89	514.8	8687.62	514.8	8690.19	514.8	8692.59	514.8	8695.74	514.8	8700.69	514.8	8706.78	514.8	8703.1	514.8	8705.39	514.8	8704.81	514.8	8707.81	514.8	8707.1	514.8	8713	514.8	8716.08	514.8	8719.84	514.8	8715.47	514.8	8717.75	514.8	8721.49	514.8	8722.47	514.8	8723.92	514.8	8725.26	514.8	8729.51	514.8	8734.77	514.8	8732.96	514.8	8730.28	514.8	8735.81	514.8	8740.59
515.8	8715.65	515.8	8705.7	515.8	8698.87	515.8	8695.22	515.8	8694.17	515.8	8688.93	515.8	8680.72	515.8	8682.23	515.8	8694.59	515.8	8690	515.8	8685.5	515.8	8682.18	515.8	8683.9	515.8	8677.23	515.8	8677.17	515.8	8673.88	515.8	8673.3	515.8	8675.6	515.8	8686.13	515.8	8680.88	515.8	8685.96	515.8	8685.47	515.8	8683.6	515.8	8687.71	515.8	8687.03	515.8	8688.11	515.8	8691.66	515.8	8695.34	515.8	8699.93	515.8	8701.18	515.8	8704.49	515.8	8707.18	515.8	8707.19	515.8	8708.77	515.8	8708.07	515.8	8709.55	515.8	8714.88	515.8	8718.44	515.8	8715.53	515.8	8718.04	515.8	8720.85	515.8	8720.9	515.8	8726.07	515.8	8725.85	515.8	8731.44	515.8	8733.79	515.8	8730.31	515.8	8732.16	515.8	8737.65	515.8	8737.51
516.8	8718.18	516.8	8705.13	516.8	8700.98	516.8	8698.94	516.8	8691.82	516.8	8688.13	516.8	8682.12	516.8	8681.11	516.8	8694.86	516.8	8690.94	516.8	8683.57	516.8	8681.34	516.8	8678.75	516.8	8676.46	516.8	8675.34	516.8	8672.29	516.8	8673.4	516.8	8676.79	516.8	8687.34	516.8	8680.61	516.8	8684.82	516.8	8688.07	516.8	8684.59	516.8	8687.82	516.8	8683.72	516.8	8688.82	516.8	8691.96	516.8	8698.26	516.8	8701.18	516.8	8699.77	516.8	8702.38	516.8	8705.59	516.8	8707.76	516.8	8711.92	516.8	8709.17	516.8	8713.92	516.8	8713.29	516.8	8714.49	516.8	8720.86	516.8	8718.17	516.8	8722.96	516.8	8721.67	516.8	8725.99	516.8	8724.85	516.8	8729.98	516.8	8730.98	516.8	8733.93	516.8	8733.61	516.8	8737.83	516.8	8738.88
517.8	8711.39	517.8	8707.58	517.8	8701.09	517.8	8697.09	517.8	8693.65	517.8	8688.03	517.8	8682.79	517.8	8681.34	517.8	8693.23	517.8	8687.38	517.8	8684.94	517.8	8681.51	517.8	8677	517.8	8676.55	517.8	8674.72	517.8	8673.45	517.8	8672.8	517.8	8676.48	517.8	8685.73	517.8	8683.89	517.8	8682.76	517.8	8684.9	517.8	8685.49	517.8	8686.03	517.8	8681.24	517.8	8691.49	517.8	8694.28	517.8	8695.4	517.8	8700.88	517.8	8701.7	517.8	8701.46	517.8	8704.2	517.8	8708.48	517.8	8707.41	517.8	8705.83	517.8	8709.87	517.8	8714.53	517.8	8715.95	517.8	8720.85	517.8	8718.34	517.8	8723.51	517.8	8724.68	517.8	8721.76	517.8	8727.36	517.8	8732.7	517.8	8732.37	517.8	8732.54	517.8	8731.48	517.8	8733.27	517.8	8739.84
518.8	8715.87	518.8	8707.89	518.8	8698.57	518.8	8697.07	518.8	8692.65	518.8	8692.32	518.8	8682.23	518.8	8682.18	518.8	8694.44	518.8	8689.01	518.8	8685.97	518.8	8680.77	518.8	8677.02	518.8	8672.47	518.8	8676.38	518.8	8673.39	518.8	8675.43	518.8	8672.7	518.8	8685.53	518.8	8679.27	518.8	8681.52	518.8	8683.84	518.8	8686.93	518.8	8686.3	518.8	8684.35	518.8	8688.04	518.8	8691.44	518.8	8694.52	518.8	8698.43	518.8	8700.04	518.8	8699.1	518.8	8703.08	518.8	8707.33	518.8	8710.06	518.8	8706.35	518.8	8710.97	518.8	8712.78	518.8	8710.64	518.8	8721.41	518.8	8719.23	518.8	8720.74	518.8	8724.99	518.8	8724.14	518.8	8724.34	518.8	8731.64	518.8	8735.06	518.8	8732.05	518.8	8733.42	518.8	8737.55	518.8	8737
519.8	8715.21	519.8	8703.36	519.8	8704.96	519.8	8696.27	519.8	8689.85	519.8	8690.63	519.8	8683.41	519.8	8682.08	519.8	8696.91	519.8	8689.48	519.8	8685.28	519.8	8683.69	519.8	8680.33	519.8	8675.92	519.8	8675.08	519.8	8674.71	519.8	8675.18	519.8	8673.36	519.8	8685.67	519.8	8683.95	519.8	8681.96	519.8	8684.11	519.8	8685.38	519.8	8687.46	519.8	8688.03	519.8	8689.17	519.8	8692.32	519.8	8693.65	519.8	8700.54	519.8	8700.86	519.8	8699.78	519.8	8706.5	519.8	8705.39	519.8	8710.36	519.8	8707.69	519.8	8710.78	519.8	8715.34	519.8	8714.14	519.8	8719.8	519.8	8719.8	519.8	8721.9	519.8	8727.97	519.8	8726.04	519.8	8721.3	519.8	8731.15	519.8	8734.78	519.8	8733.76	519.8	8732.36	519.8	8736.36	519.8	8739.98
520.8	8716.59	520.8	8707	520.8	8699.03	520.8	8695.14	520.8	8695.04	520.8	8692.92	520.8	8684.81	520.8	8683.57	520.8	8694.3	520.8	8687.39	520.8	8684.97	520.8	8683.54	520.8	8679.46	520.8	8679.85	520.8	8674.06	520.8	8675.32	520.8	8674.24	520.8	8677.15	520.8	8683.82	520.8	8681.91	520.8	8681.37	520.8	8684.29	520.8	8685.9	520.8	8691.47	520.8	8688.74	520.8	8690.37	520.8	8692.17	520.8	8692.74	520.8	8701.1	520.8	8702.4	520.8	8700.98	520.8	8702.59	520.8	8709.78	520.8	8710.35	520.8	8709.94	520.8	8709.42	520.8	8712.3	520.8	8712.6	520.8	8714.61	520.8	8721.96	520.8	8719.93	520.8	8720.36	520.8	8726.46	520.8	8725.24	520.8	8729.77	520.8	8729.17	520.8	8736.65	520.8	8732.57	520.8	8738.78	520.8	8738.01
521.8	8713.63	521.8	8707.68	521.8	8700.14	521.8	8698.66	521.8	8690.43	521.8	8690.93	521.8	8685.54	521.8	8679.05	521.8	8696.29	521.8	8685.47	521.8	8684.28	521.8	8682.64	521.8	8678.05	521.8	8674.56	521.8	8678.46	521.8	8671.9	521.8	8671.94	521.8	8674.93	521.8	8683.49	521.8	8681.51	521.8	8681.68	521.8	8685.41	521.8	8684.32	521.8	8687.86	521.8	8690.69	521.8	8691.41	521.8	8692.7	521.8	8697.15	521.8	8701.25	521.8	8698.98	521.8	8703.85	521.8	8702.74	521.8	8709.18	521.8	8712.65	521.8	8708.24	521.8	8711.88	521.8	8711	521.8	8714.36	521.8	8720.04	521.8	8720.32	521.8	8718.39	521.8	8722.69	521.8	8725.06	521.8	8724.32	521.8	8730.78	521.8	8732.52	521.8	8730.87	521.8	8729.28	521.8	8735.62	521.8	8737.08
522.8	8714.83	522.8	8705.96	522.8	8703.36	522.8	8696.49	522.8	8691.3	522.8	8692.78	522.8	8686.08	522.8	8679.84	522.8	8694.2	522.8	8686.21	522.8	8688.22	522.8	8682.32	522.8	8679.07	522.8	8677.88	522.8	8674.36	522.8	8674.01	522.8	8674.59	522.8	8673.53	522.8	8684.77	522.8	8681.02	522.8	8683.33	522.8	8684.48	522.8	8682.4	522.8	8687.26	522.8	8683.81	522.8	8692.47	522.8	8696.4	522.8	8693.06	522.8	8700.87	522.8	8704.33	522.8	8701.15	522.8	8703.87	522.8	8705.66	522.8	8712.83	522.8	8709.15	522.8	8708.49	522.8	8712.87	522.8	8717.74	522.8	8717.66	522.8	8722.67	522.8	8723.35	522.8	8721.05	522.8	8725.14	522.8	8724.74	522.8	8730.3	522.8	8731.79	522.8	8731.44	522.8	8733.47	522.8	8735.34	522.8	8735.67
523.8	8715.03	523.8	8707.6	523.8	8705.83	523.8	8695.47	523.8	8691.72	523.8	8689.26	523.8	8686.41	523.8	8678.74	523.8	8694.18	523.8	8686.35	523.8	8689.6	523.8	8681.18	523.8	8676.25	523.8	8677.29	523.8	8679.58	523.8	8675.14	523.8	8670.04	523.8	8670.45	523.8	8685.45	523.8	8687.71	523.8	8683.69	523.8	8685.65	523.8	8685.97	523.8	8689.55	523.8	8688.63	523.8	8693.49	523.8	8691.72	523.8	8697.45	523.8	8701.09	523.8	8704.98	523.8	8700.75	523.8	8705.76	523.8	8707.35	523.8	8709.49	523.8	8707.14	523.8	8713.49	523.8	8710.56	523.8	8713.56	523.8	8716.14	523.8	8718.59	523.8	8718.15	523.8	8728.88	523.8	8722.77	523.8	8725.97	523.8	8729.54	523.8	8734.76	523.8	8734.85	523.8	8730.01	523.8	8736.75	523.8	8741.3
524.8	8715.95	524.8	8704.9	524.8	8703.69	524.8	8693.94	524.8	8691.98	524.8	8692.47	524.8	8685.82	524.8	8679.58	524.8	8691.29	524.8	8686.1	524.8	8684.73	524.8	8682.48	524.8	8682.95	524.8	8677.32	524.8	8678.51	524.8	8675.99	524.8	8672.24	524.8	8673.92	524.8	8688.01	524.8	8682.34	524.8	8683.74	524.8	8682.98	524.8	8687.33	524.8	8689.39	524.8	8688.94	524.8	8689.38	524.8	8692.12	524.8	8696.96	524.8	8700.43	524.8	8700.58	524.8	8700.42	524.8	8701.03	524.8	8708.06	524.8	8711.47	524.8	8707.32	524.8	8709.05	524.8	8714.46	524.8	8713.84	524.8	8717.76	524.8	8720.28	524.8	8722.4	524.8	8727.99	524.8	8721.03	524.8	8726.3	524.8	8728.05	524.8	8734.44	524.8	8735.17	524.8	8733.29	524.8	8735.95	524.8	8739.56
525.8	8713.29	525.8	8706.61	525.8	8705.16	525.8	8697.08	525.8	8692.59	525.8	8692.09	525.8	8683.71	525.8	8682.6	525.8	8696.3	525.8	8684.85	525.8	8684.74	525.8	8683.22	525.8	8680.2	525.8	8677.3	525.8	8678.7	525.8	8674.51	525.8	8674.47	525.8	8672.21	525.8	8685.6	525.8	8681.27	525.8	8683.68	525.8	8683.58	525.8	8683.95	525.8	8687.4	525.8	8686.57	525.8	8688.3	525.8	8690.84	525.8	8696	525.8	8699.71	525.8	8704.09	525.8	8703.02	525.8	8707.26	525.8	8705.35	525.8	8708.74	525.8	8704.95	525.8	8711.42	525.8	8712.47	525.8	8713.72	525.8	8719.01	525.8	8718.36	525.8	8721.77	525.8	8726.86	525.8	8725.04	525.8	8726.64	525.8	8732.02	525.8	8730.41	525.8	8735.73	525.8	8730.34	525.8	8737.01	525.8	8737.95
526.8	8713.8	526.8	8703.59	526.8	8702.15	526.8	8695.57	526.8	8689.94	526.8	8689.78	526.8	8684.78	526.8	8680.63	526.8	8695.42	526.8	8689.3	526.8	8686.95	526.8	8686.15	526.8	8676.93	526.8	8679.6	526.8	8677.71	526.8	8674.72	526.8	8675.61	526.8	8674.01	526.8	8688.77	526.8	8682.75	526.8	8679.94	526.8	8686.35	526.8	8684.55	526.8	8687.29	526.8	8683.12	526.8	8690.71	526.8	8691.29	526.8	8697.91	526.8	8704.42	526.8	8701.52	526.8	8700.1	526.8	8706.19	526.8	8705.39	526.8	8708.01	526.8	8706.92	526.8	8708.68	526.8	8714.09	526.8	8714.68	526.8	8718.46	526.8	8721.88	526.8	8723.57	526.8	8725.56	526.8	8723.36	526.8	8728.8	526.8	8731.15	526.8	8733.03	526.8	8734.26	526.8	8734.18	526.8	8735.9	526.8	8739.06
527.8	8714.02	527.8	8702.45	527.8	8706.12	527.8	8695.53	527.8	8691.39	527.8	8690.82	527.8	8686.31	527.8	8679.43	527.8	8695.83	527.8	8687.97	527.8	8687.98	527.8	8682.21	527.8	8674.91	527.8	8678.17	527.8	8678.36	527.8	8677.36	527.8	8673.29	527.8	8675.75	527.8	8684.58	527.8	8681.01	527.8	8679.64	527.8	8687.74	527.8	8683.26	527.8	8688.79	527.8	8687.77	527.8	8691.54	527.8	8692.6	527.8	8696.78	527.8	8703.07	527.8	8698.05	527.8	8700.48	527.8	8706.13	527.8	8707.24	527.8	8707.01	527.8	8706.63	527.8	8711.82	527.8	8714.09	527.8	8717.46	527.8	8719.15	527.8	8719.29	527.8	8726.75	527.8	8725.57	527.8	8722.02	527.8	8725.84	527.8	8732.88	527.8	8732.91	527.8	8734.69	527.8	8731.11	527.8	8739.01	527.8	8737.2
528.8	8714.58	528.8	8706.78	528.8	8702.95	528.8	8693.91	528.8	8690.22	528.8	8691.93	528.8	8682.89	528.8	8679.23	528.8	8695.6	528.8	8685.84	528.8	8685.59	528.8	8683.01	528.8	8676.78	528.8	8676.76	528.8	8675.78	528.8	8679.08	528.8	8671.12	528.8	8676.17	528.8	8683.21	528.8	8680.33	528.8	8681.06	528.8	8686.82	528.8	8686.93	528.8	8686.37	528.8	8685.72	528.8	8689.57	528.8	8695	528.8	8696.96	528.8	8703.27	528.8	8701.74	528.8	8702.85	528.8	8706.28	528.8	8707.46	528.8	8708.5	528.8	8709.43	528.8	8711.02	528.8	8714.33	528.8	8715.74	528.8	8718.23	528.8	8718.69	528.8	8718.22	528.8	8722.65	528.8	8723.92	528.8	8722.87	528.8	8731.16	528.8	8733.03	528.8	8736.69	528.8	8733.4	528.8	8734.23	528.8	8740.6
529.8	8715.74	529.8	8708.81	529.8	8703.17	529.8	8696.29	529.8	8691.9	529.8	8690.12	529.8	8680.81	529.8	8677.13	529.8	8694.38	529.8	8683.96	529.8	8685.32	529.8	8682.85	529.8	8678.73	529.8	8676.66	529.8	8678.62	529.8	8678.59	529.8	8673.72	529.8	8675	529.8	8685.41	529.8	8678.27	529.8	8680.36	529.8	8683.7	529.8	8684.18	529.8	8686.03	529.8	8683.75	529.8	8690.45	529.8	8694.2	529.8	8695.07	529.8	8700.94	529.8	8697.7	529.8	8700.51	529.8	8706.92	529.8	8706.71	529.8	8713.86	529.8	8707.75	529.8	8712.39	529.8	8718.79	529.8	8714.98	529.8	8718.22	529.8	8717.41	529.8	8721.08	529.8	8725.89	529.8	8723.01	529.8	8722.59	529.8	8730.81	529.8	8732.68	529.8	8733.47	529.8	8732.46	529.8	8735.56	529.8	8739.65
530.8	8712.18	530.8	8709.45	530.8	8704.11	530.8	8700.47	530.8	8694.84	530.8	8691.87	530.8	8685.58	530.8	8679.55	530.8	8692.71	530.8	8684.94	530.8	8688.2	530.8	8685.47	530.8	8679.14	530.8	8675.37	530.8	8678.64	530.8	8676.85	530.8	8675.73	530.8	8673.08	530.8	8686.43	530.8	8681.7	530.8	8682.49	530.8	8681.58	530.8	8683.39	530.8	8690.52	530.8	8683.2	530.8	8690.03	530.8	8695.27	530.8	8698.23	530.8	8700.36	530.8	8699.69	530.8	8703.41	530.8	8707.09	530.8	8705.6	530.8	8714.71	530.8	8711.56	530.8	8708.3	530.8	8714.18	530.8	8714.79	530.8	8718.81	530.8	8722.3	530.8	8721.65	530.8	8724.13	530.8	8724.57	530.8	8724.25	530.8	8731.4	530.8	8730.33	530.8	8731.77	530.8	8737.31	530.8	8736.45	530.8	8736.14
531.8	8713.08	531.8	8706.52	531.8	8702.54	531.8	8700.71	531.8	8693.38	531.8	8690.47	531.8	8686.31	531.8	8681.44	531.8	8694.79	531.8	8687.3	531.8	8687.47	531.8	8684.17	531.8	8677.63	531.8	8675.7	531.8	8676.09	531.8	8678.45	531.8	8674.83	531.8	8675.61	531.8	8683.68	531.8	8678.92	531.8	8685.09	531.8	8685.33	531.8	8684.23	531.8	8689.31	531.8	8685.06	531.8	8689.21	531.8	8694.1	531.8	8697.92	531.8	8701.28	531.8	8702.59	531.8	8703.14	531.8	8706.34	531.8	8705.34	531.8	8711.51	531.8	8709.53	531.8	8711.86	531.8	8714.05	531.8	8716.63	531.8	8716.59	531.8	8722.07	531.8	8722.16	531.8	8722.24	531.8	8723.38	531.8	8720.87	531.8	8731.33	531.8	8735.52	531.8	8732.75	531.8	8736.95	531.8	8734.79	531.8	8737.82
532.8	8714.17	532.8	8705.88	532.8	8704.49	532.8	8699.68	532.8	8695.52	532.8	8691.38	532.8	8684.17	532.8	8681.07	532.8	8697.32	532.8	8687.56	532.8	8685.67	532.8	8683.28	532.8	8679.13	532.8	8675.44	532.8	8673.56	532.8	8676.25	532.8	8674.39	532.8	8675.19	532.8	8684.81	532.8	8679.49	532.8	8680.48	532.8	8682.96	532.8	8687.27	532.8	8689.36	532.8	8686.21	532.8	8692.21	532.8	8693.58	532.8	8696.23	532.8	8703.6	532.8	8702.51	532.8	8699.92	532.8	8707.09	532.8	8706.34	532.8	8711.53	532.8	8707.92	532.8	8711.54	532.8	8714.78	532.8	8714.69	532.8	8716.83	532.8	8720.63	532.8	8722.67	532.8	8723.83	532.8	8724.01	532.8	8722.27	532.8	8730.23	532.8	8734.51	532.8	8735.15	532.8	8733.82	532.8	8736.42	532.8	8738.33
533.8	8712.96	533.8	8707.61	533.8	8704	533.8	8697.65	533.8	8692.01	533.8	8690.24	533.8	8682.33	533.8	8679.37	533.8	8692.92	533.8	8690.08	533.8	8688.77	533.8	8684.54	533.8	8677.1	533.8	8674.78	533.8	8680.33	533.8	8678.33	533.8	8674.43	533.8	8675.84	533.8	8687.59	533.8	8679.95	533.8	8679.01	533.8	8685.14	533.8	8686.65	533.8	8688.83	533.8	8689.64	533.8	8687.82	533.8	8695.35	533.8	8696.09	533.8	8699.8	533.8	8702.25	533.8	8704.31	533.8	8706.14	533.8	8709.58	533.8	8707.45	533.8	8707.12	533.8	8710.87	533.8	8714.84	533.8	8711.74	533.8	8714.35	533.8	8719.66	533.8	8719.99	533.8	8723.91	533.8	8724.1	533.8	8722.69	533.8	8729.56	533.8	8733.75	533.8	8735.19	533.8	8732.44	533.8	8736.6	533.8	8735.57
534.8	8712.93	534.8	8707.9	534.8	8703.7	534.8	8697.46	534.8	8694.29	534.8	8691.87	534.8	8684.09	534.8	8678.02	534.8	8692.6	534.8	8687.14	534.8	8685.39	534.8	8683.02	534.8	8679.98	534.8	8676.51	534.8	8677.56	534.8	8676.9	534.8	8675.71	534.8	8676.73	534.8	8685.59	534.8	8681.36	534.8	8679.99	534.8	8683.26	534.8	8684.72	534.8	8687.16	534.8	8686.12	534.8	8688.06	534.8	8692.96	534.8	8694.44	534.8	8700.9	534.8	8699.46	534.8	8706.18	534.8	8705.9	534.8	8707.93	534.8	8710.96	534.8	8709.15	534.8	8712.08	534.8	8714.97	534.8	8714.59	534.8	8716.55	534.8	8721.25	534.8	8724.55	534.8	8726.19	534.8	8723.49	534.8	8724.5	534.8	8732.08	534.8	8736.21	534.8	8735.33	534.8	8735.61	534.8	8737.58	534.8	8737.94
