211102_screening_A03 Fc=4-3 - 1_X	211102_screening_A03 Fc=4-3 - 1_Y	211102_screening_A03 Fc=4-3 - 2_X	211102_screening_A03 Fc=4-3 - 2_Y	211102_screening_A03 Fc=4-3 - 3_X	211102_screening_A03 Fc=4-3 - 3_Y	211102_screening_A03 Fc=4-3 - 4_X	211102_screening_A03 Fc=4-3 - 4_Y	211102_screening_A03 Fc=4-3 - 5_X	211102_screening_A03 Fc=4-3 - 5_Y	211102_screening_A03 Fc=4-3 - 6_X	211102_screening_A03 Fc=4-3 - 6_Y	211102_screening_A03 Fc=4-3 - 7_X	211102_screening_A03 Fc=4-3 - 7_Y	211102_screening_A03 Fc=4-3 - 8_X	211102_screening_A03 Fc=4-3 - 8_Y	211102_screening_A03 Fc=4-3 - 9_X	211102_screening_A03 Fc=4-3 - 9_Y	211102_screening_A0 Fc=4-3 - 10_X	211102_screening_A0 Fc=4-3 - 10_Y	211102_screening_A0 Fc=4-3 - 11_X	211102_screening_A0 Fc=4-3 - 11_Y	211102_screening_A0 Fc=4-3 - 12_X	211102_screening_A0 Fc=4-3 - 12_Y	211102_screening_A0 Fc=4-3 - 13_X	211102_screening_A0 Fc=4-3 - 13_Y	211102_screening_A0 Fc=4-3 - 14_X	211102_screening_A0 Fc=4-3 - 14_Y	211102_screening_A0 Fc=4-3 - 15_X	211102_screening_A0 Fc=4-3 - 15_Y	211102_screening_A0 Fc=4-3 - 16_X	211102_screening_A0 Fc=4-3 - 16_Y	211102_screening_A0 Fc=4-3 - 17_X	211102_screening_A0 Fc=4-3 - 17_Y	211102_screening_A0 Fc=4-3 - 18_X	211102_screening_A0 Fc=4-3 - 18_Y	211102_screening_A0 Fc=4-3 - 19_X	211102_screening_A0 Fc=4-3 - 19_Y	211102_screening_A0 Fc=4-3 - 20_X	211102_screening_A0 Fc=4-3 - 20_Y	211102_screening_A0 Fc=4-3 - 21_X	211102_screening_A0 Fc=4-3 - 21_Y	211102_screening_A0 Fc=4-3 - 22_X	211102_screening_A0 Fc=4-3 - 22_Y	211102_screening_A0 Fc=4-3 - 23_X	211102_screening_A0 Fc=4-3 - 23_Y	211102_screening_A0 Fc=4-3 - 24_X	211102_screening_A0 Fc=4-3 - 24_Y	211102_screening_A0 Fc=4-3 - 25_X	211102_screening_A0 Fc=4-3 - 25_Y	211102_screening_A0 Fc=4-3 - 26_X	211102_screening_A0 Fc=4-3 - 26_Y	211102_screening_A0 Fc=4-3 - 27_X	211102_screening_A0 Fc=4-3 - 27_Y	211102_screening_A0 Fc=4-3 - 28_X	211102_screening_A0 Fc=4-3 - 28_Y	211102_screening_A0 Fc=4-3 - 29_X	211102_screening_A0 Fc=4-3 - 29_Y	211102_screening_A0 Fc=4-3 - 30_X	211102_screening_A0 Fc=4-3 - 30_Y	211103_screening_A06 Fc=2-1 - 1_X	211103_screening_A06 Fc=2-1 - 1_Y	211103_screening_A06 Fc=2-1 - 2_X	211103_screening_A06 Fc=2-1 - 2_Y	211103_screening_A06 Fc=2-1 - 3_X	211103_screening_A06 Fc=2-1 - 3_Y	211103_screening_A06 Fc=2-1 - 4_X	211103_screening_A06 Fc=2-1 - 4_Y	211103_screening_A06 Fc=2-1 - 5_X	211103_screening_A06 Fc=2-1 - 5_Y	211103_screening_A06 Fc=2-1 - 6_X	211103_screening_A06 Fc=2-1 - 6_Y	211103_screening_A06 Fc=2-1 - 7_X	211103_screening_A06 Fc=2-1 - 7_Y	211103_screening_A06 Fc=2-1 - 8_X	211103_screening_A06 Fc=2-1 - 8_Y	211103_screening_A06 Fc=2-1 - 9_X	211103_screening_A06 Fc=2-1 - 9_Y	211103_screening_A0 Fc=2-1 - 10_X	211103_screening_A0 Fc=2-1 - 10_Y	211104_screening(A07 Fc=4-3 - 1_X	211104_screening(A07 Fc=4-3 - 1_Y	211104_screening(A07 Fc=4-3 - 2_X	211104_screening(A07 Fc=4-3 - 2_Y	211104_screening(A07 Fc=4-3 - 3_X	211104_screening(A07 Fc=4-3 - 3_Y	211104_screening(A07 Fc=4-3 - 4_X	211104_screening(A07 Fc=4-3 - 4_Y	211104_screening(A07 Fc=4-3 - 5_X	211104_screening(A07 Fc=4-3 - 5_Y	211104_screening(A07 Fc=4-3 - 6_X	211104_screening(A07 Fc=4-3 - 6_Y	211104_screening(A07 Fc=4-3 - 7_X	211104_screening(A07 Fc=4-3 - 7_Y	211104_screening(A07 Fc=4-3 - 8_X	211104_screening(A07 Fc=4-3 - 8_Y	211104_screening(A07 Fc=4-3 - 9_X	211104_screening(A07 Fc=4-3 - 9_Y	211104_screening(A0 Fc=4-3 - 10_X	211104_screening(A0 Fc=4-3 - 10_Y	211109_screening_A08 Fc=4-3 - 1_X	211109_screening_A08 Fc=4-3 - 1_Y	211109_screening_A08 Fc=4-3 - 2_X	211109_screening_A08 Fc=4-3 - 2_Y	211109_screening_A08 Fc=4-3 - 3_X	211109_screening_A08 Fc=4-3 - 3_Y	211109_screening_A08 Fc=4-3 - 4_X	211109_screening_A08 Fc=4-3 - 4_Y	211109_screening_A08 Fc=4-3 - 5_X	211109_screening_A08 Fc=4-3 - 5_Y	211109_screening_A08 Fc=4-3 - 6_X	211109_screening_A08 Fc=4-3 - 6_Y	211109_screening_A08 Fc=4-3 - 7_X	211109_screening_A08 Fc=4-3 - 7_Y	211109_screening_A08 Fc=4-3 - 8_X	211109_screening_A08 Fc=4-3 - 8_Y	211109_screening_A08 Fc=4-3 - 9_X	211109_screening_A08 Fc=4-3 - 9_Y	211109_screening_A0 Fc=4-3 - 10_X	211109_screening_A0 Fc=4-3 - 10_Y	211109_screening_A0 Fc=4-3 - 11_X	211109_screening_A0 Fc=4-3 - 11_Y	211109_screening_A0 Fc=4-3 - 12_X	211109_screening_A0 Fc=4-3 - 12_Y	211109_screening_A0 Fc=4-3 - 13_X	211109_screening_A0 Fc=4-3 - 13_Y	211109_screening_A0 Fc=4-3 - 14_X	211109_screening_A0 Fc=4-3 - 14_Y	211109_screening_A0 Fc=4-3 - 15_X	211109_screening_A0 Fc=4-3 - 15_Y	211109_screening_A0 Fc=4-3 - 16_X	211109_screening_A0 Fc=4-3 - 16_Y	211109_screening_A0 Fc=4-3 - 17_X	211109_screening_A0 Fc=4-3 - 17_Y	211109_screening_A0 Fc=4-3 - 18_X	211109_screening_A0 Fc=4-3 - 18_Y	211109_screening_A0 Fc=4-3 - 19_X	211109_screening_A0 Fc=4-3 - 19_Y	211109_screening_A0 Fc=4-3 - 20_X	211109_screening_A0 Fc=4-3 - 20_Y	211110_screening_A10 Fc=2-1 - 1_X	211110_screening_A10 Fc=2-1 - 1_Y	211110_screening_A10 Fc=2-1 - 2_X	211110_screening_A10 Fc=2-1 - 2_Y	211110_screening_A10 Fc=2-1 - 3_X	211110_screening_A10 Fc=2-1 - 3_Y	211110_screening_A10 Fc=2-1 - 4_X	211110_screening_A10 Fc=2-1 - 4_Y	211110_screening_A10 Fc=2-1 - 5_X	211110_screening_A10 Fc=2-1 - 5_Y	211110_screening_A10 Fc=2-1 - 6_X	211110_screening_A10 Fc=2-1 - 6_Y	211110_screening_A10 Fc=2-1 - 7_X	211110_screening_A10 Fc=2-1 - 7_Y	211110_screening_A10 Fc=2-1 - 8_X	211110_screening_A10 Fc=2-1 - 8_Y	211110_screening_A10 Fc=2-1 - 9_X	211110_screening_A10 Fc=2-1 - 9_Y	211110_screening_A1 Fc=2-1 - 10_X	211110_screening_A1 Fc=2-1 - 10_Y	211111_screening_A11 Fc=4-3 - 1_X	211111_screening_A11 Fc=4-3 - 1_Y	211111_screening_A11 Fc=4-3 - 2_X	211111_screening_A11 Fc=4-3 - 2_Y	211111_screening_A11 Fc=4-3 - 3_X	211111_screening_A11 Fc=4-3 - 3_Y	211111_screening_A11 Fc=4-3 - 4_X	211111_screening_A11 Fc=4-3 - 4_Y	211111_screening_A11 Fc=4-3 - 5_X	211111_screening_A11 Fc=4-3 - 5_Y	211111_screening_A11 Fc=4-3 - 6_X	211111_screening_A11 Fc=4-3 - 6_Y	211111_screening_A11 Fc=4-3 - 7_X	211111_screening_A11 Fc=4-3 - 7_Y	211111_screening_A11 Fc=4-3 - 8_X	211111_screening_A11 Fc=4-3 - 8_Y	211111_screening_A11 Fc=4-3 - 9_X	211111_screening_A11 Fc=4-3 - 9_Y	211111_screening_A1 Fc=4-3 - 10_X	211111_screening_A1 Fc=4-3 - 10_Y	211111_screening_A1 Fc=4-3 - 11_X	211111_screening_A1 Fc=4-3 - 11_Y	211111_screening_A1 Fc=4-3 - 12_X	211111_screening_A1 Fc=4-3 - 12_Y	211111_screening_A1 Fc=4-3 - 13_X	211111_screening_A1 Fc=4-3 - 13_Y	211111_screening_A1 Fc=4-3 - 14_X	211111_screening_A1 Fc=4-3 - 14_Y	211111_screening_A1 Fc=4-3 - 15_X	211111_screening_A1 Fc=4-3 - 15_Y	211111_screening_G12 Fc=4-3 - 1_X	211111_screening_G12 Fc=4-3 - 1_Y	211111_screening_G12 Fc=4-3 - 2_X	211111_screening_G12 Fc=4-3 - 2_Y	211111_screening_G12 Fc=4-3 - 3_X	211111_screening_G12 Fc=4-3 - 3_Y	211111_screening_G12 Fc=4-3 - 4_X	211111_screening_G12 Fc=4-3 - 4_Y
422.8	8710.26	422.8	8703.48	422.8	8695.37	422.8	8693.26	422.8	8690.09	422.8	8683.93	422.8	8679.58	422.8	8679.64	422.8	8691.54	422.8	8680.38	422.8	8683.06	422.8	8675.28	422.8	8676.46	422.8	8671.93	422.8	8668.45	422.8	8676.4	422.8	8669.16	422.8	8673.77	422.8	8684.18	422.8	8678.29	422.8	8677.41	422.8	8678.64	422.8	8679.78	422.8	8678.72	422.8	8684.76	422.8	8682.96	422.8	8687.56	422.8	8686.21	422.8	8701.74	422.8	8697.22	422.6	10319.2	422.6	10311.6	422.6	10305.6	422.6	10302.1	422.6	10300	422.6	10295	422.6	10294.4	422.6	10294.7	422.6	10303.9	422.6	10297.4	422.8	8552.24	422.8	8529.35	422.8	8521.11	422.8	8513.53	422.8	8506.33	422.8	8501.53	422.8	8501.47	422.8	8498.2	422.8	8504.76	422.8	8506.49	422.8	10068.4	422.8	10060.5	422.8	10053.3	422.8	10053.5	422.8	10044.8	422.8	10048	422.8	10046.5	422.8	10045.9	422.8	10056.4	422.8	10048.9	422.8	10047.7	422.8	10048.2	422.8	10043.7	422.8	10048.2	422.8	10048.2	422.8	10047.9	422.8	10053.9	422.8	10051.6	422.8	10058.8	422.8	10057.1	422.6	10369.9	422.6	10353.6	422.6	10334.9	422.6	10328.9	422.6	10321.9	422.6	10318	422.6	10313.9	422.6	10313.2	422.6	10322.1	422.6	10315.7	422.8	7171.7	422.8	7146.05	422.8	7127.82	422.8	7114.62	422.8	7103.01	422.8	7094.39	422.8	7093.57	422.8	7081.79	422.8	7100.2	422.8	7089.41	422.8	7088.21	422.8	7084.53	422.8	7077.22	422.8	7077.57	422.8	7075.66	422.8	7257.05	422.8	7257.29	422.8	7258.97	422.8	7257.72
423.8	8710.51	423.8	8701.48	423.8	8695.74	423.8	8690.71	423.8	8690.82	423.8	8689.37	423.8	8681.71	423.8	8677.81	423.8	8694.77	423.8	8682.88	423.8	8680.82	423.8	8676.92	423.8	8673.99	423.8	8670.34	423.8	8673.99	423.8	8671.67	423.8	8670.91	423.8	8672.19	423.8	8682.66	423.8	8680.41	423.8	8679.7	423.8	8677.2	423.8	8680.6	423.8	8677.55	423.8	8682.88	423.8	8685.3	423.8	8687.72	423.8	8691.1	423.8	8700.55	423.8	8697.92	423.6	10319.3	423.6	10312.1	423.6	10307	423.6	10302.7	423.6	10299.2	423.6	10294.6	423.6	10294.8	423.6	10294.1	423.6	10305.7	423.6	10298	423.8	8550.62	423.8	8533.18	423.8	8518.84	423.8	8512.44	423.8	8504.6	423.8	8499.74	423.8	8498.59	423.8	8499.14	423.8	8506.52	423.8	8503.48	423.8	10070.8	423.8	10062	423.8	10053.5	423.8	10052.7	423.8	10050.3	423.8	10048.3	423.8	10044.2	423.8	10043.7	423.8	10054.8	423.8	10049.5	423.8	10046.6	423.8	10047	423.8	10044.8	423.8	10046.4	423.8	10048.4	423.8	10044.3	423.8	10053.1	423.8	10048.2	423.8	10057.5	423.8	10054.4	423.6	10366.7	423.6	10353.7	423.6	10333.8	423.6	10323.9	423.6	10321.8	423.6	10316.2	423.6	10315.7	423.6	10312.7	423.6	10322.5	423.6	10315.5	423.8	7174.17	423.8	7141.76	423.8	7130.66	423.8	7116.13	423.8	7102.5	423.8	7095.14	423.8	7092.77	423.8	7083.14	423.8	7100.32	423.8	7087	423.8	7090	423.8	7086.18	423.8	7078.95	423.8	7074.67	423.8	7069.75	423.8	7258.15	423.8	7256.83	423.8	7257.78	423.8	7257.84
424.8	8708.58	424.8	8705.51	424.8	8696.89	424.8	8688.6	424.8	8687.55	424.8	8686.16	424.8	8682.16	424.8	8680.03	424.8	8695.56	424.8	8683.37	424.8	8678.64	424.8	8674.11	424.8	8672.36	424.8	8673.66	424.8	8672.39	424.8	8678.21	424.8	8670.29	424.8	8672.97	424.8	8684.77	424.8	8679.01	424.8	8680.08	424.8	8676.65	424.8	8679.62	424.8	8681.16	424.8	8684.76	424.8	8680.33	424.8	8687.26	424.8	8691.37	424.8	8698.57	424.8	8696.35	424.6	10320.4	424.6	10312.9	424.6	10307.1	424.6	10303.7	424.6	10301.2	424.6	10295.8	424.6	10293.8	424.6	10294.3	424.6	10303.6	424.6	10298.4	424.8	8548.91	424.8	8535.72	424.8	8516.97	424.8	8509.07	424.8	8506.14	424.8	8504.18	424.8	8497.52	424.8	8499.37	424.8	8504.61	424.8	8505	424.8	10070.8	424.8	10063.5	424.8	10057.3	424.8	10050.2	424.8	10049.7	424.8	10046.4	424.8	10044.8	424.8	10046.4	424.8	10054.9	424.8	10047.4	424.8	10046.2	424.8	10044.9	424.8	10047.4	424.8	10046.1	424.8	10048.9	424.8	10045.1	424.8	10049.5	424.8	10049.6	424.8	10057.3	424.8	10056	424.6	10368.5	424.6	10352	424.6	10334.1	424.6	10329.5	424.6	10313.3	424.6	10309.2	424.6	10309.7	424.6	10308.2	424.6	10322.4	424.6	10314.8	424.8	7171.75	424.8	7147.39	424.8	7126.08	424.8	7113.05	424.8	7102.41	424.8	7092.67	424.8	7095.14	424.8	7085.15	424.8	7101.8	424.8	7090.65	424.8	7084.64	424.8	7089.46	424.8	7085.02	424.8	7079.13	424.8	7074.71	424.8	7255.88	424.8	7256.18	424.8	7257.76	424.8	7260.17
425.8	8709.15	425.8	8703.09	425.8	8696.36	425.8	8691.65	425.8	8688.52	425.8	8683.83	425.8	8681.28	425.8	8678.42	425.8	8694.99	425.8	8682.07	425.8	8681.22	425.8	8676.3	425.8	8675.27	425.8	8673.21	425.8	8670.72	425.8	8676.41	425.8	8671.39	425.8	8674.64	425.8	8682.76	425.8	8675.28	425.8	8674.03	425.8	8676.95	425.8	8681.27	425.8	8684	425.8	8682.36	425.8	8684.73	425.8	8685.34	425.8	8690.55	425.8	8698.88	425.8	8695.99	425.6	10322	425.6	10312.9	425.6	10305.3	425.6	10302.2	425.6	10298.7	425.6	10295.1	425.6	10294.6	425.6	10293.8	425.6	10303.7	425.6	10298.7	425.8	8549.49	425.8	8530.74	425.8	8515.53	425.8	8510.07	425.8	8506.19	425.8	8504.55	425.8	8500.94	425.8	8497.67	425.8	8508.18	425.8	8502.96	425.8	10070.9	425.8	10064.9	425.8	10055.5	425.8	10050.5	425.8	10049.4	425.8	10046.6	425.8	10045.9	425.8	10043.2	425.8	10053	425.8	10048.9	425.8	10044.8	425.8	10045.4	425.8	10044.9	425.8	10048.6	425.8	10048.4	425.8	10046.2	425.8	10053.7	425.8	10050.3	425.8	10055.8	425.8	10054.6	425.6	10381	425.6	10347.4	425.6	10343.4	425.6	10337.3	425.6	10320.5	425.6	10326.1	425.6	10317.5	425.6	10316.2	425.6	10317.6	425.6	10308.9	425.8	7179.34	425.8	7149.58	425.8	7127.36	425.8	7116.61	425.8	7102.93	425.8	7097.7	425.8	7089.65	425.8	7088.39	425.8	7101.13	425.8	7086.19	425.8	7083.22	425.8	7080.04	425.8	7080.17	425.8	7070.61	425.8	7070.64	425.8	7257.95	425.8	7256.51	425.8	7257.64	425.8	7262.14
426.8	8709.41	426.8	8704.84	426.8	8697.28	426.8	8691.43	426.8	8690.09	426.8	8686.34	426.8	8683	426.8	8675.37	426.8	8694.71	426.8	8681.22	426.8	8682.64	426.8	8678.44	426.8	8673.77	426.8	8671.44	426.8	8669.96	426.8	8674.94	426.8	8674.12	426.8	8670.4	426.8	8683.06	426.8	8677.87	426.8	8677.54	426.8	8673.78	426.8	8678.35	426.8	8678	426.8	8680.28	426.8	8685.73	426.8	8689.79	426.8	8691.38	426.8	8693.18	426.8	8696.71	426.6	10316	426.6	10310.1	426.6	10303.8	426.6	10295.9	426.6	10296.8	426.6	10288.4	426.6	10289.5	426.6	10293.9	426.6	10304.1	426.6	10294.5	426.8	8549.73	426.8	8537.19	426.8	8524.48	426.8	8509.03	426.8	8509.59	426.8	8503.28	426.8	8499.64	426.8	8498.04	426.8	8508.35	426.8	8500.35	426.8	10070.9	426.8	10065.7	426.8	10057.9	426.8	10055.2	426.8	10049.7	426.8	10043.2	426.8	10045.3	426.8	10044.1	426.8	10052.7	426.8	10047.6	426.8	10047.9	426.8	10048.8	426.8	10044.8	426.8	10047.1	426.8	10046.7	426.8	10046.1	426.8	10054.3	426.8	10051.8	426.8	10059.1	426.8	10053.6	426.6	10380.4	426.6	10361.3	426.6	10344.1	426.6	10333.8	426.6	10335.2	426.6	10335	426.6	10327.1	426.6	10325	426.6	10322	426.6	10317.7	426.8	7176.84	426.8	7145.36	426.8	7133.46	426.8	7117.6	426.8	7108.31	426.8	7099.07	426.8	7090.26	426.8	7088.36	426.8	7104.24	426.8	7089.68	426.8	7084.9	426.8	7086.67	426.8	7083.46	426.8	7078.42	426.8	7073.63	426.8	7257.23	426.8	7254.8	426.8	7256.99	426.8	7256.67
427.8	8711.99	427.8	8705.36	427.8	8699.69	427.8	8688.7	427.8	8692.78	427.8	8689.53	427.8	8683.65	427.8	8680.4	427.8	8692.5	427.8	8682.62	427.8	8682.53	427.8	8676.31	427.8	8679.44	427.8	8673.83	427.8	8673.68	427.8	8673.4	427.8	8670.63	427.8	8672.43	427.8	8683.77	427.8	8675.43	427.8	8680.18	427.8	8680.17	427.8	8680.16	427.8	8683.5	427.8	8682.47	427.8	8685.79	427.8	8689.07	427.8	8689.26	427.8	8699.2	427.8	8696.65	427.6	10323.2	427.6	10315.4	427.6	10304.1	427.6	10303.4	427.6	10301.6	427.6	10297.9	427.6	10294.8	427.6	10290.9	427.6	10300.1	427.6	10296.5	427.8	8550.91	427.8	8535.57	427.8	8522.33	427.8	8509.88	427.8	8511.29	427.8	8506.26	427.8	8497.55	427.8	8496.81	427.8	8508.47	427.8	8502.93	427.8	10071	427.8	10065	427.8	10056.8	427.8	10055.6	427.8	10050.7	427.8	10045.9	427.8	10044.5	427.8	10045.5	427.8	10054.8	427.8	10046.5	427.8	10047.2	427.8	10048.2	427.8	10046.6	427.8	10048.6	427.8	10051.3	427.8	10045.8	427.8	10051.4	427.8	10053.8	427.8	10061.4	427.8	10055	427.6	10374.7	427.6	10368.1	427.6	10338.8	427.6	10331.5	427.6	10329.5	427.6	10322.9	427.6	10320	427.6	10316.3	427.6	10335.9	427.6	10328	427.8	7179.52	427.8	7150.34	427.8	7123.54	427.8	7112.33	427.8	7110.6	427.8	7097.61	427.8	7098.14	427.8	7089	427.8	7098.95	427.8	7089.79	427.8	7089.71	427.8	7088.88	427.8	7083.03	427.8	7084.44	427.8	7076.55	427.8	7257.6	427.8	7259.33	427.8	7262.54	427.8	7259.11
428.8	8711.45	428.8	8704.37	428.8	8702.22	428.8	8698.77	428.8	8693.13	428.8	8686.87	428.8	8687.91	428.8	8683.21	428.8	8695.96	428.8	8683.74	428.8	8681.1	428.8	8682.67	428.8	8681.24	428.8	8673.76	428.8	8677.56	428.8	8674.91	428.8	8673.73	428.8	8677.46	428.8	8682.29	428.8	8675.97	428.8	8684.14	428.8	8682.9	428.8	8683.02	428.8	8684.81	428.8	8687.6	428.8	8684.55	428.8	8692.3	428.8	8692.71	428.8	8696.75	428.8	8698.77	428.6	10328.7	428.6	10321.1	428.6	10311.9	428.6	10312.5	428.6	10306.5	428.6	10307.3	428.6	10302.9	428.6	10298.1	428.6	10306.8	428.6	10302.8	428.8	8549.28	428.8	8536.58	428.8	8519	428.8	8514.46	428.8	8512.92	428.8	8503.97	428.8	8503.88	428.8	8502.56	428.8	8510.07	428.8	8502.87	428.8	10070.8	428.8	10065.5	428.8	10056	428.8	10058.1	428.8	10054.1	428.8	10052.4	428.8	10048.4	428.8	10044.6	428.8	10058.6	428.8	10050.9	428.8	10050.9	428.8	10049.7	428.8	10050.1	428.8	10049.7	428.8	10053.1	428.8	10050.8	428.8	10052.3	428.8	10058.1	428.8	10059.9	428.8	10055.6	428.6	10371.6	428.6	10357	428.6	10337.4	428.6	10328.7	428.6	10325.8	428.6	10320.7	428.6	10316.2	428.6	10314.5	428.6	10334.3	428.6	10321	428.8	7175.91	428.8	7150.4	428.8	7128.63	428.8	7115.14	428.8	7108.13	428.8	7099.25	428.8	7094.04	428.8	7087.61	428.8	7100.58	428.8	7087.27	428.8	7092.94	428.8	7088.87	428.8	7080.06	428.8	7080.2	428.8	7073.28	428.8	7259.45	428.8	7261.93	428.8	7264.78	428.8	7266.45
429.8	8714.47	429.8	8705.26	429.8	8701.85	429.8	8697.87	429.8	8690.43	429.8	8686.88	429.8	8684.98	429.8	8683.94	429.8	8695.69	429.8	8685.4	429.8	8685.26	429.8	8683.31	429.8	8677.6	429.8	8678.13	429.8	8674.59	429.8	8675.28	429.8	8674.43	429.8	8675.33	429.8	8683.49	429.8	8679.38	429.8	8682.5	429.8	8682.05	429.8	8682	429.8	8685.41	429.8	8686.85	429.8	8690.14	429.8	8688.95	429.8	8692.57	429.8	8699.13	429.8	8698.91	429.6	10325.9	429.6	10316	429.6	10311.5	429.6	10305.6	429.6	10302.5	429.6	10298.4	429.6	10300.6	429.6	10305.2	429.6	10310.9	429.6	10306.9	429.8	8546.96	429.8	8532.58	429.8	8521.99	429.8	8511.69	429.8	8509.96	429.8	8502.58	429.8	8505.1	429.8	8500.46	429.8	8509.12	429.8	8504.66	429.8	10070	429.8	10065.7	429.8	10058.2	429.8	10056.8	429.8	10053.9	429.8	10050.1	429.8	10047.4	429.8	10044	429.8	10057.4	429.8	10052	429.8	10051.6	429.8	10050	429.8	10047.9	429.8	10052	429.8	10052.1	429.8	10047.7	429.8	10052.6	429.8	10054.1	429.8	10063.2	429.8	10057.1	429.6	10370.8	429.6	10354.5	429.6	10335.8	429.6	10329.7	429.6	10322.9	429.6	10320.3	429.6	10314.6	429.6	10313.9	429.6	10325.1	429.6	10319.1	429.8	7176.34	429.8	7147.96	429.8	7126.42	429.8	7112.61	429.8	7107.77	429.8	7095.64	429.8	7093.84	429.8	7088.74	429.8	7102.34	429.8	7094.53	429.8	7088.54	429.8	7082.89	429.8	7082.69	429.8	7078.36	429.8	7074.19	429.8	7259.25	429.8	7260.74	429.8	7263.51	429.8	7262.73
430.8	8714.08	430.8	8704.58	430.8	8701.09	430.8	8694.48	430.8	8691.42	430.8	8686.34	430.8	8681.89	430.8	8682.96	430.8	8696.65	430.8	8686.85	430.8	8686.31	430.8	8680.16	430.8	8677.98	430.8	8675.15	430.8	8677.04	430.8	8674.3	430.8	8673.61	430.8	8672.64	430.8	8683.62	430.8	8681.36	430.8	8681.14	430.8	8681.12	430.8	8682.29	430.8	8681.01	430.8	8684.34	430.8	8690.91	430.8	8690.54	430.8	8692.58	430.8	8701.45	430.8	8698.24	430.6	10324.7	430.6	10315.5	430.6	10307.2	430.6	10304.9	430.6	10301.4	430.6	10297.1	430.6	10296.8	430.6	10297.6	430.6	10307.1	430.6	10301.1	430.8	8550.29	430.8	8533.53	430.8	8519.93	430.8	8510.6	430.8	8512.11	430.8	8502.95	430.8	8500.53	430.8	8502.49	430.8	8508.61	430.8	8510.66	430.8	10070.7	430.8	10064	430.8	10056.1	430.8	10055.8	430.8	10050.1	430.8	10050.2	430.8	10046.7	430.8	10046.7	430.8	10053.8	430.8	10047.7	430.8	10049.3	430.8	10050.8	430.8	10047.4	430.8	10053.2	430.8	10050.4	430.8	10049.2	430.8	10051.5	430.8	10051.1	430.8	10062.3	430.8	10055.5	430.6	10371	430.6	10355.2	430.6	10336	430.6	10328.9	430.6	10322.9	430.6	10318.7	430.6	10315.9	430.6	10312.8	430.6	10325.3	430.6	10316.2	430.8	7176.73	430.8	7147.86	430.8	7127.91	430.8	7119.23	430.8	7103.26	430.8	7098.08	430.8	7094.93	430.8	7092.82	430.8	7100.72	430.8	7090.23	430.8	7088.71	430.8	7081.65	430.8	7081.2	430.8	7083.93	430.8	7074.53	430.8	7254.93	430.8	7258.98	430.8	7258.73	430.8	7263.53
431.8	8710.83	431.8	8707.03	431.8	8699.54	431.8	8694.67	431.8	8686.99	431.8	8687.82	431.8	8682.39	431.8	8679.65	431.8	8696.87	431.8	8683.5	431.8	8682.31	431.8	8679.33	431.8	8675.94	431.8	8673.88	431.8	8671.66	431.8	8671.7	431.8	8675.45	431.8	8672.4	431.8	8685.44	431.8	8681.02	431.8	8677.8	431.8	8677.41	431.8	8680.39	431.8	8683.39	431.8	8687.41	431.8	8690.07	431.8	8688.21	431.8	8690.63	431.8	8699.88	431.8	8700.52	431.6	10320.7	431.6	10312.8	431.6	10306.6	431.6	10302.5	431.6	10300.3	431.6	10295.4	431.6	10295.9	431.6	10295.2	431.6	10304.3	431.6	10298.7	431.8	8549.11	431.8	8536.6	431.8	8518.43	431.8	8512.97	431.8	8511.31	431.8	8501.38	431.8	8505.12	431.8	8498.21	431.8	8511.51	431.8	8507.33	431.8	10068.3	431.8	10065.4	431.8	10056.1	431.8	10053.2	431.8	10047.5	431.8	10048.5	431.8	10046.7	431.8	10043.3	431.8	10055	431.8	10049.8	431.8	10044.9	431.8	10048.6	431.8	10045.9	431.8	10049.4	431.8	10050.1	431.8	10050.1	431.8	10051.5	431.8	10054.4	431.8	10062.3	431.8	10056.5	431.6	10371.8	431.6	10355	431.6	10336.2	431.6	10329	431.6	10323.1	431.6	10317.7	431.6	10315.3	431.6	10311.8	431.6	10324.9	431.6	10315.5	431.8	7172.97	431.8	7147.11	431.8	7129.24	431.8	7117.12	431.8	7106.75	431.8	7097.21	431.8	7094.59	431.8	7087.5	431.8	7101.89	431.8	7092.47	431.8	7087.76	431.8	7082.87	431.8	7082.79	431.8	7078.5	431.8	7076.56	431.8	7257.21	431.8	7255.92	431.8	7260.34	431.8	7260.89
