211122_binding_JYK00 Fc=4-3 - 1_X	211122_binding_JYK00 Fc=4-3 - 1_Y	211122_binding_JYK00 Fc=4-3 - 2_X	211122_binding_JYK00 Fc=4-3 - 2_Y	211122_binding_JYK00 Fc=4-3 - 3_X	211122_binding_JYK00 Fc=4-3 - 3_Y	211122_binding_JYK00 Fc=4-3 - 4_X	211122_binding_JYK00 Fc=4-3 - 4_Y	211122_binding_JYK00 Fc=4-3 - 5_X	211122_binding_JYK00 Fc=4-3 - 5_Y	211122_binding_JYK00 Fc=4-3 - 6_X	211122_binding_JYK00 Fc=4-3 - 6_Y	211122_binding_JYK00 Fc=4-3 - 7_X	211122_binding_JYK00 Fc=4-3 - 7_Y	211122_binding_JYK00 Fc=4-3 - 8_X	211122_binding_JYK00 Fc=4-3 - 8_Y	211122_binding_JYK00 Fc=4-3 - 9_X	211122_binding_JYK00 Fc=4-3 - 9_Y	211122_binding_JYK0 Fc=4-3 - 10_X	211122_binding_JYK0 Fc=4-3 - 10_Y	211122_binding_JYK0 Fc=4-3 - 11_X	211122_binding_JYK0 Fc=4-3 - 11_Y	211122_binding_JYK0 Fc=4-3 - 12_X	211122_binding_JYK0 Fc=4-3 - 12_Y	211122_binding_JYK0 Fc=4-3 - 13_X	211122_binding_JYK0 Fc=4-3 - 13_Y	211122_binding_JYK0 Fc=4-3 - 14_X	211122_binding_JYK0 Fc=4-3 - 14_Y	211122_binding_JYK0 Fc=4-3 - 15_X	211122_binding_JYK0 Fc=4-3 - 15_Y	211122_binding_JYK0 Fc=4-3 - 16_X	211122_binding_JYK0 Fc=4-3 - 16_Y	211122_binding_JYK0 Fc=4-3 - 17_X	211122_binding_JYK0 Fc=4-3 - 17_Y	211122_binding_JYK0 Fc=4-3 - 18_X	211122_binding_JYK0 Fc=4-3 - 18_Y	211122_binding_JYK0 Fc=4-3 - 19_X	211122_binding_JYK0 Fc=4-3 - 19_Y	211122_binding_JYK0 Fc=4-3 - 20_X	211122_binding_JYK0 Fc=4-3 - 20_Y	211122_binding_JYK0 Fc=4-3 - 21_X	211122_binding_JYK0 Fc=4-3 - 21_Y	211122_binding_JYK0 Fc=4-3 - 22_X	211122_binding_JYK0 Fc=4-3 - 22_Y	211122_binding_JYK0 Fc=4-3 - 23_X	211122_binding_JYK0 Fc=4-3 - 23_Y	211122_binding_JYK0 Fc=4-3 - 24_X	211122_binding_JYK0 Fc=4-3 - 24_Y	211122_binding_JYK0 Fc=4-3 - 25_X	211122_binding_JYK0 Fc=4-3 - 25_Y	211122_binding_JYK0 Fc=4-3 - 26_X	211122_binding_JYK0 Fc=4-3 - 26_Y	211122_binding_JYK0 Fc=4-3 - 27_X	211122_binding_JYK0 Fc=4-3 - 27_Y	211122_binding_JYK0 Fc=4-3 - 28_X	211122_binding_JYK0 Fc=4-3 - 28_Y	211122_binding_JYK0 Fc=4-3 - 29_X	211122_binding_JYK0 Fc=4-3 - 29_Y	211122_binding_JYK0 Fc=4-3 - 30_X	211122_binding_JYK0 Fc=4-3 - 30_Y	211122_binding_JYK0 Fc=4-3 - 31_X	211122_binding_JYK0 Fc=4-3 - 31_Y	211122_binding_JYK0 Fc=4-3 - 32_X	211122_binding_JYK0 Fc=4-3 - 32_Y	211122_binding_JYK0 Fc=4-3 - 33_X	211122_binding_JYK0 Fc=4-3 - 33_Y	211122_binding_JYK0 Fc=4-3 - 34_X	211122_binding_JYK0 Fc=4-3 - 34_Y	211122_binding_JYK0 Fc=4-3 - 35_X	211122_binding_JYK0 Fc=4-3 - 35_Y
142.8	11389.3	142.8	11303.7	142.8	11266.4	142.8	11279.1	142.8	11253.4	142.8	11249.2	142.8	11239.3	142.8	11234.5	142.8	11211.8	142.8	11191.2	142.8	11185.3	142.8	11183.3	142.8	11199.2	142.8	11174.4	142.8	11168.5	142.8	11166.4	142.8	11162.4	142.8	11159.1	142.8	11161.9	142.8	11160.9	142.8	11161.2	142.8	11160.6	142.8	11160.8	142.8	11185.4	142.8	11166.7	142.8	11164	142.8	11163.8	142.8	11159.3	142.8	11158	142.8	11160.1	142.8	11162.8	142.8	11164.2	142.8	11161.2	142.8	11184.7	142.8	11170.3
143.8	11388.2	143.8	11305.7	143.8	11267.6	143.8	11278.6	143.8	11252.8	143.8	11247	143.8	11237.7	143.8	11234.2	143.8	11213.5	143.8	11188.6	143.8	11184.5	143.8	11185.7	143.8	11198.1	143.8	11172.1	143.8	11167.1	143.8	11167.2	143.8	11164.1	143.8	11160.4	143.8	11160.5	143.8	11160.8	143.8	11159.2	143.8	11160.1	143.8	11160.5	143.8	11184.7	143.8	11168.1	143.8	11165.7	143.8	11161.4	143.8	11159.4	143.8	11158.6	143.8	11160.4	143.8	11161.9	143.8	11165.5	143.8	11163.8	143.8	11184.8	143.8	11167.6
144.8	11391	144.8	11303.2	144.8	11268.2	144.8	11280.6	144.8	11254.4	144.8	11249	144.8	11238.9	144.8	11232.9	144.8	11212.8	144.8	11191	144.8	11186.7	144.8	11186.6	144.8	11195.8	144.8	11173.9	144.8	11169.6	144.8	11166.6	144.8	11164.3	144.8	11161.3	144.8	11158.8	144.8	11161.2	144.8	11160.9	144.8	11161.6	144.8	11159.8	144.8	11186.2	144.8	11169.8	144.8	11165.4	144.8	11162.3	144.8	11161.5	144.8	11159.8	144.8	11160.9	144.8	11163.3	144.8	11163.4	144.8	11162.9	144.8	11184.6	144.8	11167.9
145.8	11390.2	145.8	11303.8	145.8	11267.9	145.8	11280.6	145.8	11254.2	145.8	11248	145.8	11238.5	145.8	11233.6	145.8	11212.2	145.8	11190.1	145.8	11185.3	145.8	11183.4	145.8	11197.2	145.8	11175	145.8	11169.2	145.8	11166.2	145.8	11163.6	145.8	11160.3	145.8	11161.4	145.8	11160.8	145.8	11161.8	145.8	11160.8	145.8	11160.2	145.8	11184.3	145.8	11168.4	145.8	11165.2	145.8	11163.1	145.8	11159.9	145.8	11160.4	145.8	11162.2	145.8	11162.4	145.8	11161.4	145.8	11164.6	145.8	11183.6	145.8	11169.4
146.8	11388.6	146.8	11303.7	146.8	11266.6	146.8	11277.6	146.8	11252.3	146.8	11248.5	146.8	11238.3	146.8	11229.3	146.8	11211.8	146.8	11189.9	146.8	11184	146.8	11184.6	146.8	11195.1	146.8	11173.6	146.8	11167.9	146.8	11165.9	146.8	11163.1	146.8	11162.4	146.8	11159.8	146.8	11160.1	146.8	11160.8	146.8	11160.1	146.8	11161.3	146.8	11185	146.8	11167.4	146.8	11164.1	146.8	11161.5	146.8	11161.9	146.8	11160.1	146.8	11162.1	146.8	11162.8	146.8	11164.3	146.8	11163	146.8	11183.3	146.8	11169.5
147.8	11388.8	147.8	11303.7	147.8	11268.8	147.8	11279.2	147.8	11253.8	147.8	11246.2	147.8	11234.7	147.8	11229.1	147.8	11211.7	147.8	11192.2	147.8	11182	147.8	11183.5	147.8	11197.3	147.8	11171.8	147.8	11166.2	147.8	11166	147.8	11163.9	147.8	11160.8	147.8	11162	147.8	11158.9	147.8	11159	147.8	11161.7	147.8	11160.5	147.8	11187.1	147.8	11169	147.8	11165.5	147.8	11159.6	147.8	11159.5	147.8	11158.6	147.8	11159.4	147.8	11162.9	147.8	11162	147.8	11162.5	147.8	11185.1	147.8	11169.6
148.8	11386.7	148.8	11304.4	148.8	11270.1	148.8	11279.2	148.8	11254.7	148.8	11249.3	148.8	11237.2	148.8	11231.1	148.8	11213.5	148.8	11191.2	148.8	11183.2	148.8	11183.3	148.8	11197.1	148.8	11171	148.8	11168.9	148.8	11164.8	148.8	11163.9	148.8	11162.2	148.8	11160.9	148.8	11159.7	148.8	11159.4	148.8	11160	148.8	11161	148.8	11185	148.8	11168.2	148.8	11162.8	148.8	11162	148.8	11159.7	148.8	11161.4	148.8	11161.1	148.8	11162.4	148.8	11161.5	148.8	11165.4	148.8	11182.7	148.8	11170.5
149.8	11387.5	149.8	11302.7	149.8	11270.3	149.8	11281.8	149.8	11255.1	149.8	11248.4	149.8	11235.9	149.8	11230.9	149.8	11212.2	149.8	11192	149.8	11186.3	149.8	11184.2	149.8	11197.4	149.8	11174.5	149.8	11169.6	149.8	11167.4	149.8	11164.7	149.8	11163.9	149.8	11162.3	149.8	11159.5	149.8	11162.2	149.8	11159.1	149.8	11159.9	149.8	11182.7	149.8	11167.3	149.8	11163.4	149.8	11162.4	149.8	11160	149.8	11161.1	149.8	11158.2	149.8	11163.7	149.8	11163.3	149.8	11163	149.8	11183.7	149.8	11171.8
150.8	11387.6	150.8	11303.4	150.8	11269.6	150.8	11279.5	150.8	11254.2	150.8	11248.8	150.8	11234	150.8	11230.9	150.8	11212.3	150.8	11192.9	150.8	11183.9	150.8	11183.7	150.8	11197.2	150.8	11175	150.8	11167.6	150.8	11167.2	150.8	11166.3	150.8	11163.3	150.8	11161.2	150.8	11162.7	150.8	11162.9	150.8	11160.5	150.8	11161.8	150.8	11183.8	150.8	11169.8	150.8	11166	150.8	11163.6	150.8	11163.5	150.8	11161.1	150.8	11162.4	150.8	11163.4	150.8	11163.1	150.8	11162.7	150.8	11184.3	150.8	11168.6
151.8	11386.9	151.8	11303	151.8	11270.8	151.8	11276.9	151.8	11252.7	151.8	11245.8	151.8	11236.4	151.8	11230.2	151.8	11209.8	151.8	11193	151.8	11185.2	151.8	11183.5	151.8	11197	151.8	11175	151.8	11167.2	151.8	11167.6	151.8	11165.1	151.8	11161.3	151.8	11160.4	151.8	11159.7	151.8	11161.8	151.8	11160.1	151.8	11160.5	151.8	11185.2	151.8	11168.7	151.8	11166.9	151.8	11163.7	151.8	11163.6	151.8	11162.1	151.8	11160.5	151.8	11165.2	151.8	11165.8	151.8	11166.9	151.8	11183.1	151.8	11169.8
152.8	11390.2	152.8	11304.6	152.8	11269.1	152.8	11277.8	152.8	11254.5	152.8	11247.5	152.8	11234.1	152.8	11230.4	152.8	11211.6	152.8	11193	152.8	11184.8	152.8	11180.5	152.8	11197.8	152.8	11176.8	152.8	11167.2	152.8	11165.7	152.8	11164.6	152.8	11160.7	152.8	11159.3	152.8	11158.4	152.8	11157.5	152.8	11158.4	152.8	11159.4	152.8	11185.3	152.8	11169.5	152.8	11165.5	152.8	11162	152.8	11161.2	152.8	11159.7	152.8	11159.9	152.8	11164.5	152.8	11164	152.8	11162.4	152.8	11184.4	152.8	11168.6
153.8	11386.5	153.8	11303.7	153.8	11268.7	153.8	11278.2	153.8	11254.1	153.8	11245.8	153.8	11236	153.8	11229.7	153.8	11208.9	153.8	11190	153.8	11186.3	153.8	11181.8	153.8	11196.9	153.8	11173	153.8	11166.9	153.8	11164.5	153.8	11165.2	153.8	11163	153.8	11161	153.8	11160	153.8	11159	153.8	11158.5	153.8	11163.1	153.8	11186.3	153.8	11168.9	153.8	11162.4	153.8	11161	153.8	11157.7	153.8	11158.9	153.8	11159	153.8	11163.1	153.8	11165.2	153.8	11164.3	153.8	11184.1	153.8	11169.6
154.8	11388.7	154.8	11304.3	154.8	11268	154.8	11277.4	154.8	11253.7	154.8	11244.9	154.8	11234.2	154.8	11228	154.8	11209.9	154.8	11190.9	154.8	11184.2	154.8	11182.1	154.8	11195.3	154.8	11173.4	154.8	11167.1	154.8	11167.3	154.8	11163.1	154.8	11160.5	154.8	11157.7	154.8	11160.9	154.8	11158	154.8	11160.3	154.8	11163.3	154.8	11183.5	154.8	11170.2	154.8	11164.1	154.8	11160.8	154.8	11158.3	154.8	11158.9	154.8	11161.2	154.8	11162.6	154.8	11163.9	154.8	11162.1	154.8	11181.8	154.8	11169.9
155.8	11386.2	155.8	11301.9	155.8	11271.1	155.8	11280	155.8	11252.5	155.8	11246.2	155.8	11235.9	155.8	11229.4	155.8	11210	155.8	11191.7	155.8	11184.6	155.8	11181.1	155.8	11196.1	155.8	11172.6	155.8	11168.8	155.8	11164.9	155.8	11161.5	155.8	11162.7	155.8	11160.3	155.8	11160.3	155.8	11158.4	155.8	11159.9	155.8	11160.2	155.8	11182.8	155.8	11169	155.8	11164.2	155.8	11161.9	155.8	11159.8	155.8	11159	155.8	11161.9	155.8	11161.5	155.8	11164.5	155.8	11161.8	155.8	11183.3	155.8	11169.9
156.8	11385.1	156.8	11301.8	156.8	11269.1	156.8	11279.4	156.8	11254.1	156.8	11247.3	156.8	11234.4	156.8	11228.7	156.8	11209.3	156.8	11191.1	156.8	11185.6	156.8	11182.5	156.8	11194.9	156.8	11173.4	156.8	11170.4	156.8	11165.7	156.8	11162.2	156.8	11160	156.8	11159.5	156.8	11159.1	156.8	11161.4	156.8	11161.7	156.8	11159.5	156.8	11183	156.8	11167.1	156.8	11163.7	156.8	11160.4	156.8	11158	156.8	11158.5	156.8	11161.9	156.8	11161.7	156.8	11164.9	156.8	11164.3	156.8	11183.5	156.8	11169.1
157.8	11389.3	157.8	11303.6	157.8	11270.9	157.8	11276.1	157.8	11250.6	157.8	11246.8	157.8	11236.6	157.8	11227.9	157.8	11209.7	157.8	11193.4	157.8	11183.6	157.8	11180.9	157.8	11195.4	157.8	11172.3	157.8	11167.8	157.8	11167.2	157.8	11163.4	157.8	11160.4	157.8	11161.8	157.8	11159.7	157.8	11159	157.8	11161.3	157.8	11161.1	157.8	11183.7	157.8	11167.6	157.8	11166.2	157.8	11163.3	157.8	11157.7	157.8	11160.1	157.8	11161.3	157.8	11162.9	157.8	11164.2	157.8	11162.8	157.8	11181.7	157.8	11169.6
158.8	11387.4	158.8	11303.8	158.8	11270	158.8	11276.7	158.8	11251.1	158.8	11245.2	158.8	11233.1	158.8	11226.5	158.8	11211	158.8	11191.7	158.8	11183.8	158.8	11182.8	158.8	11194.3	158.8	11173.7	158.8	11168.4	158.8	11165	158.8	11161.8	158.8	11162	158.8	11160.4	158.8	11160.4	158.8	11160.2	158.8	11159	158.8	11162.4	158.8	11183.3	158.8	11168.6	158.8	11163.6	158.8	11162.6	158.8	11158	158.8	11158.6	158.8	11162.4	158.8	11163.5	158.8	11162.2	158.8	11164.8	158.8	11181.4	158.8	11169.3
159.8	11386.3	159.8	11303.9	159.8	11268.9	159.8	11277.7	159.8	11253.6	159.8	11245.5	159.8	11233.6	159.8	11229.4	159.8	11209.8	159.8	11191.2	159.8	11185.3	159.8	11182.1	159.8	11195.8	159.8	11174	159.8	11168.7	159.8	11163.5	159.8	11163.8	159.8	11161.3	159.8	11160.4	159.8	11160.8	159.8	11159.1	159.8	11158.9	159.8	11159.9	159.8	11183.3	159.8	11167.8	159.8	11166.1	159.8	11162.3	159.8	11157.6	159.8	11159	159.8	11161.4	159.8	11163.7	159.8	11163.9	159.8	11165.2	159.8	11181.2	159.8	11168.5
160.8	11386.8	160.8	11302.6	160.8	11269.5	160.8	11274.9	160.8	11253.4	160.8	11245.8	160.8	11235.8	160.8	11229	160.8	11210.8	160.8	11192.5	160.8	11184.3	160.8	11183.6	160.8	11192.8	160.8	11174.5	160.8	11168	160.8	11166.3	160.8	11164.3	160.8	11161.9	160.8	11162.3	160.8	11160	160.8	11159	160.8	11160	160.8	11162.2	160.8	11184.4	160.8	11168.3	160.8	11164.5	160.8	11161.6	160.8	11159.2	160.8	11159.7	160.8	11160.2	160.8	11165.6	160.8	11162.7	160.8	11164	160.8	11181.1	160.8	11168.6
161.8	11386.5	161.8	11303.8	161.8	11270.6	161.8	11278.2	161.8	11252.4	161.8	11244.2	161.8	11232.8	161.8	11229.4	161.8	11208.3	161.8	11191.6	161.8	11184.8	161.8	11181.5	161.8	11196.8	161.8	11174	161.8	11168.7	161.8	11164.8	161.8	11166.5	161.8	11162.2	161.8	11162.8	161.8	11160.9	161.8	11160.7	161.8	11161	161.8	11160.8	161.8	11184.3	161.8	11168.1	161.8	11164.3	161.8	11164.2	161.8	11160.9	161.8	11161.5	161.8	11161	161.8	11163.1	161.8	11163.1	161.8	11163.5	161.8	11182	161.8	11168.8
162.8	11386	162.8	11303.7	162.8	11270	162.8	11275.3	162.8	11252.1	162.8	11242	162.8	11234.5	162.8	11227.9	162.8	11207.9	162.8	11190.6	162.8	11186.6	162.8	11183.1	162.8	11195.4	162.8	11174.3	162.8	11168.8	162.8	11166.9	162.8	11165.3	162.8	11164.4	162.8	11160.1	162.8	11160.9	162.8	11159.9	162.8	11158.8	162.8	11164.8	162.8	11183	162.8	11166.2	162.8	11163.1	162.8	11160.4	162.8	11159.7	162.8	11162.2	162.8	11161.3	162.8	11164.6	162.8	11164.5	162.8	11162.1	162.8	11183.1	162.8	11168.8
163.8	11384.1	163.8	11305.7	163.8	11269.5	163.8	11275.2	163.8	11250.4	163.8	11244	163.8	11234.6	163.8	11226.4	163.8	11207.5	163.8	11189.9	163.8	11185.8	163.8	11181.1	163.8	11195.8	163.8	11173.7	163.8	11170.9	163.8	11166.7	163.8	11164	163.8	11162.7	163.8	11160.6	163.8	11162.2	163.8	11159.5	163.8	11160.2	163.8	11160.8	163.8	11183.3	163.8	11166.9	163.8	11164.2	163.8	11161.4	163.8	11156.7	163.8	11158.8	163.8	11160.8	163.8	11164.4	163.8	11164	163.8	11164.8	163.8	11183.5	163.8	11168.7
164.8	11384.5	164.8	11301.6	164.8	11267.1	164.8	11275.1	164.8	11250.9	164.8	11243.7	164.8	11234.5	164.8	11226.5	164.8	11208.5	164.8	11190.7	164.8	11184	164.8	11180.6	164.8	11193.5	164.8	11173.3	164.8	11169.4	164.8	11164.7	164.8	11163.8	164.8	11161.7	164.8	11161.7	164.8	11161.1	164.8	11162.7	164.8	11160.8	164.8	11163	164.8	11184	164.8	11169.2	164.8	11163.8	164.8	11163.4	164.8	11157	164.8	11157.9	164.8	11158.8	164.8	11165.6	164.8	11164	164.8	11164.4	164.8	11181.7	164.8	11167.4
165.8	11384.9	165.8	11302.3	165.8	11267.9	165.8	11272.7	165.8	11253.8	165.8	11245.3	165.8	11232.8	165.8	11227	165.8	11209.3	165.8	11191.3	165.8	11184	165.8	11182.6	165.8	11196.2	165.8	11176.2	165.8	11167.6	165.8	11164.5	165.8	11164.8	165.8	11161.8	165.8	11162	165.8	11162	165.8	11158.5	165.8	11161.2	165.8	11160.6	165.8	11182.5	165.8	11166.8	165.8	11164.9	165.8	11161.5	165.8	11158.7	165.8	11159.9	165.8	11162.2	165.8	11162.5	165.8	11163.8	165.8	11163.4	165.8	11182.8	165.8	11167.2
166.8	11383.5	166.8	11306.1	166.8	11272.1	166.8	11274.2	166.8	11251.4	166.8	11242.9	166.8	11231.8	166.8	11228.5	166.8	11208.6	166.8	11191	166.8	11183.9	166.8	11181.3	166.8	11192.9	166.8	11173.5	166.8	11166.4	166.8	11163.8	166.8	11161.9	166.8	11163.2	166.8	11163.5	166.8	11159.6	166.8	11160.2	166.8	11162.3	166.8	11160.8	166.8	11181.9	166.8	11167.9	166.8	11166.5	166.8	11161.6	166.8	11158	166.8	11157.9	166.8	11161.6	166.8	11161.8	166.8	11162.9	166.8	11163.7	166.8	11181.7	166.8	11169.6
167.8	11385.2	167.8	11306.3	167.8	11268.1	167.8	11272.3	167.8	11251	167.8	11242.4	167.8	11232.3	167.8	11228.2	167.8	11208.7	167.8	11189.7	167.8	11185.5	167.8	11183	167.8	11193.6	167.8	11174.8	167.8	11171.3	167.8	11168.6	167.8	11164.8	167.8	11161.7	167.8	11162.6	167.8	11160.1	167.8	11159.9	167.8	11162.6	167.8	11162.9	167.8	11184.1	167.8	11169	167.8	11165.9	167.8	11161.5	167.8	11161.1	167.8	11159.4	167.8	11163.5	167.8	11165.1	167.8	11164.4	167.8	11161.5	167.8	11181.2	167.8	11171
168.8	11386.3	168.8	11303.5	168.8	11268.7	168.8	11274.1	168.8	11250.9	168.8	11242.5	168.8	11231.6	168.8	11227.6	168.8	11207.2	168.8	11190	168.8	11185.9	168.8	11180.8	168.8	11194	168.8	11173.9	168.8	11170.1	168.8	11168.7	168.8	11162.4	168.8	11159.7	168.8	11162.5	168.8	11160.6	168.8	11161.1	168.8	11160.4	168.8	11162.8	168.8	11184.2	168.8	11168.4	168.8	11163.8	168.8	11163.6	168.8	11161.6	168.8	11159.9	168.8	11160.5	168.8	11164.4	168.8	11165.8	168.8	11163.9	168.8	11179.7	168.8	11170.7
169.8	11384.5	169.8	11304.4	169.8	11270.4	169.8	11272.9	169.8	11250.3	169.8	11244.4	169.8	11232.1	169.8	11226.2	169.8	11210.2	169.8	11191.5	169.8	11185.2	169.8	11182.8	169.8	11193.8	169.8	11174.3	169.8	11170.2	169.8	11165.5	169.8	11164.5	169.8	11161.2	169.8	11163.4	169.8	11160.5	169.8	11162.1	169.8	11161.4	169.8	11160.6	169.8	11183.5	169.8	11169.7	169.8	11165	169.8	11161.8	169.8	11158.8	169.8	11158.3	169.8	11159.7	169.8	11165.6	169.8	11163.2	169.8	11162.5	169.8	11180.4	169.8	11168
170.8	11385.4	170.8	11303.1	170.8	11268.7	170.8	11274.5	170.8	11250.2	170.8	11241.6	170.8	11231.1	170.8	11225	170.8	11209.1	170.8	11191.3	170.8	11185.1	170.8	11181.6	170.8	11193.7	170.8	11175.4	170.8	11170.9	170.8	11166.5	170.8	11164.1	170.8	11164.5	170.8	11162.2	170.8	11162	170.8	11160.6	170.8	11160.9	170.8	11159.7	170.8	11182.9	170.8	11167.8	170.8	11162.3	170.8	11163.6	170.8	11159.1	170.8	11157.5	170.8	11160.4	170.8	11162.4	170.8	11163.1	170.8	11163.7	170.8	11181.7	170.8	11166.8
171.8	11382.9	171.8	11304.3	171.8	11269	171.8	11273.8	171.8	11249.9	171.8	11243.6	171.8	11230.2	171.8	11226	171.8	11207.7	171.8	11191	171.8	11186.8	171.8	11180.6	171.8	11193.4	171.8	11173.5	171.8	11171.1	171.8	11167.8	171.8	11163.4	171.8	11161.8	171.8	11160.5	171.8	11160.4	171.8	11157.7	171.8	11159.8	171.8	11160.1	171.8	11181.5	171.8	11167.1	171.8	11165.2	171.8	11160.5	171.8	11159.9	171.8	11158.8	171.8	11162.7	171.8	11164	171.8	11164.3	171.8	11162.6	171.8	11181.7	171.8	11168.4
172.8	11384.4	172.8	11303.6	172.8	11270.3	172.8	11273.7	172.8	11250.4	172.8	11243.2	172.8	11231.9	172.8	11222.8	172.8	11205.3	172.8	11190.3	172.8	11184.9	172.8	11180.6	172.8	11194.4	172.8	11175.1	172.8	11173.1	172.8	11166.7	172.8	11163.5	172.8	11163.1	172.8	11163.1	172.8	11161.3	172.8	11159.6	172.8	11158.9	172.8	11162.3	172.8	11182.9	172.8	11167.6	172.8	11165.8	172.8	11160.6	172.8	11161.2	172.8	11161.3	172.8	11161.5	172.8	11164.1	172.8	11163.4	172.8	11165.9	172.8	11181.1	172.8	11167.5
173.8	11383.4	173.8	11305.4	173.8	11269.2	173.8	11275	173.8	11250.6	173.8	11241.4	173.8	11231.6	173.8	11224.4	173.8	11207.6	173.8	11190.8	173.8	11184.2	173.8	11180.7	173.8	11196	173.8	11174.9	173.8	11170.2	173.8	11166.9	173.8	11161.7	173.8	11162.7	173.8	11162.2	173.8	11161.7	173.8	11160.1	173.8	11162.9	173.8	11160.8	173.8	11181.3	173.8	11168.5	173.8	11164.5	173.8	11160.9	173.8	11159	173.8	11158.5	173.8	11161.3	173.8	11165.6	173.8	11164.6	173.8	11161.8	173.8	11182.3	173.8	11168.9
174.8	11382	174.8	11301.9	174.8	11270.4	174.8	11274.3	174.8	11248.7	174.8	11241.9	174.8	11230.4	174.8	11224	174.8	11208.8	174.8	11190.8	174.8	11184.8	174.8	11180.2	174.8	11194.6	174.8	11173.4	174.8	11169.7	174.8	11167.2	174.8	11164.8	174.8	11162.4	174.8	11161.8	174.8	11161.5	174.8	11158.3	174.8	11158.2	174.8	11161.3	174.8	11182.3	174.8	11168.5	174.8	11164.8	174.8	11162.1	174.8	11160.2	174.8	11159.6	174.8	11162.1	174.8	11164.2	174.8	11164.7	174.8	11164.2	174.8	11183.9	174.8	11170.9
175.8	11382.2	175.8	11302.2	175.8	11269.2	175.8	11274.4	175.8	11248.9	175.8	11242.5	175.8	11229.8	175.8	11224.9	175.8	11207.7	175.8	11190.9	175.8	11181.7	175.8	11181.1	175.8	11194.2	175.8	11171.8	175.8	11169.4	175.8	11164.8	175.8	11163.5	175.8	11162	175.8	11164	175.8	11159.9	175.8	11159	175.8	11159.2	175.8	11161.4	175.8	11180.8	175.8	11169.7	175.8	11165.4	175.8	11164.2	175.8	11160.7	175.8	11162.1	175.8	11162.2	175.8	11163.9	175.8	11164.2	175.8	11163.5	175.8	11181.6	175.8	11169.5
176.8	11382.2	176.8	11301.9	176.8	11272.3	176.8	11272.6	176.8	11249.2	176.8	11240	176.8	11228.3	176.8	11223.7	176.8	11206.7	176.8	11190.2	176.8	11183	176.8	11181.3	176.8	11193.2	176.8	11173.2	176.8	11168.5	176.8	11165.1	176.8	11162.3	176.8	11162.4	176.8	11160	176.8	11159.5	176.8	11159.9	176.8	11158.8	176.8	11159.3	176.8	11182.2	176.8	11170.1	176.8	11165.5	176.8	11162.9	176.8	11159.2	176.8	11162.2	176.8	11163	176.8	11164.3	176.8	11164.8	176.8	11161.4	176.8	11182.8	176.8	11170.4
177.8	11382.7	177.8	11303.6	177.8	11267.2	177.8	11271.6	177.8	11251.9	177.8	11241.8	177.8	11229	177.8	11224.3	177.8	11207.4	177.8	11190.8	177.8	11185.5	177.8	11182	177.8	11192.9	177.8	11173.3	177.8	11168.6	177.8	11166.8	177.8	11161.6	177.8	11162.7	177.8	11163	177.8	11156.8	177.8	11158.3	177.8	11161.7	177.8	11158.9	177.8	11180	177.8	11167.2	177.8	11165.9	177.8	11161.4	177.8	11160.9	177.8	11160.6	177.8	11160	177.8	11165.6	177.8	11162.3	177.8	11163.6	177.8	11183.4	177.8	11170.2
178.8	11382.3	178.8	11302.4	178.8	11271.7	178.8	11274.5	178.8	11253.1	178.8	11241.5	178.8	11229.6	178.8	11224.1	178.8	11204.2	178.8	11188.8	178.8	11182.9	178.8	11181.2	178.8	11193.6	178.8	11174.1	178.8	11167.9	178.8	11166.8	178.8	11163.7	178.8	11162.8	178.8	11162.2	178.8	11159.2	178.8	11158.8	178.8	11160.7	178.8	11160.5	178.8	11181.6	178.8	11169.1	178.8	11164	178.8	11162.7	178.8	11160	178.8	11161.5	178.8	11160.9	178.8	11163.8	178.8	11164.3	178.8	11165.6	178.8	11181.7	178.8	11169.7
179.8	11384.7	179.8	11301.4	179.8	11270.7	179.8	11272.7	179.8	11250.4	179.8	11240.9	179.8	11229.6	179.8	11224.8	179.8	11209.1	179.8	11190.8	179.8	11183.8	179.8	11180.9	179.8	11192.4	179.8	11173	179.8	11170.8	179.8	11165.7	179.8	11162.8	179.8	11159.6	179.8	11161.1	179.8	11159	179.8	11162.4	179.8	11160.8	179.8	11163.2	179.8	11182.6	179.8	11168.8	179.8	11164.9	179.8	11163.7	179.8	11159.5	179.8	11162.1	179.8	11161.6	179.8	11165.2	179.8	11164.5	179.8	11163	179.8	11181.2	179.8	11171.3
180.8	11382	180.8	11302.4	180.8	11266.9	180.8	11271.7	180.8	11249.9	180.8	11241.5	180.8	11229.1	180.8	11225.2	180.8	11207.3	180.8	11189	180.8	11184	180.8	11181.3	180.8	11192.3	180.8	11174.2	180.8	11169.8	180.8	11164.5	180.8	11161.9	180.8	11161.8	180.8	11159.6	180.8	11160.2	180.8	11159.8	180.8	11161.8	180.8	11162.6	180.8	11181.9	180.8	11170.6	180.8	11165.4	180.8	11162.2	180.8	11159.1	180.8	11162	180.8	11160.6	180.8	11163.4	180.8	11165.7	180.8	11161.8	180.8	11181.3	180.8	11168.4
